05_L1_t_PAC1;05_L1_I_PAC1;05_L1_t_PAC2;05_L1_I_PAC2;05_L2_t_PAC1;05_L2_I_PAC1;05_L2_t_PAC2;05_L2_I_PAC2;05_L3_t_PAC1;05_L3_I_PAC1;05_L3_t_PAC2;05_L3_I_PAC2;20_L1_t_PAC1;20_L1_I_PAC1;20_L1_t_PAC2;20_L1_I_PAC2;20_L2_t_PAC1;20_L2_I_PAC1;20_L2_t_PAC2;20_L2_I_PAC2;20_L3_t_PAC1;20_L3_I_PAC1;20_L3_t_PAC2;20_L3_I_PAC2;50_L1_t_PAC1;50_L1_I_PAC1;50_L1_t_PAC2;50_L1_I_PAC2;50_L2_t_PAC1;50_L2_I_PAC1;50_L2_t_PAC2;50_L2_I_PAC2;50_L3_t_PAC1;50_L3_I_PAC1;50_L3_t_PAC2;50_L3_I_PAC2;80_L1_t_PAC1;80_L1_I_PAC1;80_L1_t_PAC2;80_L1_I_PAC2;80_L2_t_PAC1;80_L2_I_PAC1;80_L2_t_PAC2;80_L2_I_PAC2;80_L3_t_PAC1;80_L3_I_PAC1;80_L3_t_PAC2;80_L3_I_PAC2;90_L1_t_PAC1;90_L1_I_PAC1;90_L1_t_PAC2;90_L1_I_PAC2;90_L2_t_PAC1;90_L2_I_PAC1;90_L2_t_PAC2;90_L2_I_PAC2;90_L3_t_PAC1;90_L3_I_PAC1;90_L3_t_PAC2;90_L3_I_PAC2;100_L1_t_PAC1;100_L1_I_PAC1;100_L1_t_PAC2;100_L1_I_PAC2;100_L2_t_PAC1;100_L2_I_PAC1;100_L2_t_PAC2;100_L2_I_PAC2;100_L3_t_PAC1;100_L3_I_PAC1;100_L3_t_PAC2;100_L3_I_PAC2;120_L1_t_PAC1;120_L1_I_PAC1;120_L1_t_PAC2;120_L1_I_PAC2;120_L2_t_PAC1;120_L2_I_PAC1;120_L2_t_PAC2;120_L2_I_PAC2;120_L3_t_PAC1;120_L3_I_PAC1;120_L3_t_PAC2;120_L3_I_PAC2
64;103.664947509766;64;103.776176452637;64;121.066444396973;64;153.109603881836;64;132.700485229492;64;141.618179321289;64;474.532379150391;64;473.269805908203;64;497.471343994141;64;496.301940917969;64;506.410064697266;64;505.651062011719;64;1243.39086914063;64;1237.00671386719;64;1257.27014160156;64;1228.76049804688;64;1242.34448242188;64;1241.60192871094;64;2005.34533691406;64;1872.11950683594;64;1955.29919433594;64;1738.03491210938;64;1970.24719238281;64;1855.7001953125;64;2276.19360351563;64;2059.53784179688;64;2299.91967773438;64;1977.02124023438;64;2251.94067382813;64;2051.921875;64;2459.73828125;64;2187.982421875;64;2490.18896484375;64;2085.3203125;64;2497.916015625;64;2222.07177734375;64;3005.19287109375;64;2541.88500976563;64;3009.59155273438;64;2398.2890625;64;2983.74633789063;64;2560.27490234375
65;103.664947509766;65;103.68497467041;65;160.095748901367;65;159.955718994141;65;132.700485229492;65;143.66877746582;65;474.305603027344;65;473.337738037109;65;496.961944580078;65;496.166717529297;65;506.275665283203;65;505.772521972656;65;1243.20227050781;65;1234.80065917969;65;1257.03894042969;65;1228.46423339844;65;1242.78393554688;65;1241.78271484375;65;2000.02355957031;65;1871.13757324219;65;1955.57543945313;65;1738.99060058594;65;1968.3759765625;65;1856.74487304688;65;2276.93920898438;65;2060.82543945313;65;2300.07299804688;65;1974.8701171875;65;2251.94067382813;65;2049.9462890625;65;2459.13916015625;65;2187.98510742188;65;2494.76098632813;65;2088.09790039063;65;2499.7919921875;65;2223.560546875;65;3006.73217773438;65;2541.88500976563;65;3014.68041992188;65;2399.34033203125;65;2994.65625;65;2564.31665039063
66;108.995246887207;66;104.681762695313;66;160.318740844727;66;160.262161254883;66;143.49348449707;66;143.948623657227;66;474.589813232422;66;473.509552001953;66;496.961944580078;66;495.943359375;66;506.060943603516;66;505.676544189453;66;1240.8251953125;66;1234.2978515625;66;1257.53527832031;66;1228.55236816406;66;1243.42492675781;66;1241.83532714844;66;1998.74487304688;66;1869.04650878906;66;1955.71752929688;66;1738.06604003906;66;1969.046875;66;1856.00280761719;66;2276.78100585938;66;2059.18286132813;66;2300.07299804688;66;1977.919921875;66;2252.2646484375;66;2053.04760742188;66;2459.13916015625;66;2187.81640625;66;2494.76098632813;66;2087.91381835938;66;2502.74389648438;66;2222.46728515625;66;3006.05932617188;66;2542.24389648438;66;3014.53344726563;66;2394.55102539063;66;3012.10620117188;66;2558.912109375
67;108.995246887207;67;117.933822631836;67;160.137985229492;67;160.1943359375;67;143.695098876953;67;143.90837097168;67;474.519409179688;67;473.023773193359;67;496.382843017578;67;495.552703857422;67;506.060943603516;67;505.281616210938;67;1241.17321777344;67;1235.21508789063;67;1256.15515136719;67;1228.23840332031;67;1243.83898925781;67;1240.96508789063;67;1997.04418945313;67;1867.84997558594;67;1954.29956054688;67;1738.16528320313;67;1969.30529785156;67;1856.00231933594;67;2276.78100585938;67;2060.92919921875;67;2302.10620117188;67;1976.96118164063;67;2252.2646484375;67;2051.79125976563;67;2460.42456054688;67;2188.82690429688;67;2495.6806640625;67;2089.37084960938;67;2502.74389648438;67;2223.93994140625;67;3007.6669921875;67;2544.56689453125;67;3007.99365234375;67;2393.55810546875;67;3013.65283203125;67;2558.41162109375
68;120.018142700195;68;119.978164672852;68;160.3037109375;68;160.241119384766;68;143.541030883789;68;143.961639404297;68;474.182556152344;68;472.977020263672;68;496.382843017578;68;496.160308837891;68;505.446166992188;68;505.851348876953;68;1241.64587402344;68;1235.14624023438;68;1256.15515136719;68;1226.44677734375;68;1242.08703613281;68;1239.09326171875;68;1997.04113769531;68;1868.54821777344;68;1954.82312011719;68;1738.16528320313;68;1967.9462890625;68;1856.00231933594;68;2277.91821289063;68;2058.95581054688;68;2300.46606445313;68;1976.66015625;68;2254.41625976563;68;2051.88208007813;68;2463.69384765625;68;2190.56030273438;68;2495.6806640625;68;2088.68896484375;68;2502.70361328125;68;2222.25561523438;68;3008.67700195313;68;2546.83764648438;68;3010.68237304688;68;2398.90356445313;68;3007.587890625;68;2565.35498046875
69;120.167457580566;69;120.186836242676;69;160.171524047852;69;160.108169555664;69;143.686096191406;69;143.811187744141;69;474.182556152344;69;472.912536621094;69;502.60107421875;69;497.989624023438;69;505.446166992188;69;506.867462158203;69;1242.35668945313;69;1235.31884765625;69;1259.56201171875;69;1229.06799316406;69;1242.08703613281;69;1241.86218261719;69;1997.21606445313;69;1867.80383300781;69;1955.62878417969;69;1737.50756835938;69;1968.32702636719;69;1855.21643066406;69;2277.91821289063;69;2061.9482421875;69;2289.15356445313;69;1976.64099121094;69;2252.96508789063;69;2052.453125;69;2463.69384765625;69;2189.86572265625;69;2495.14672851563;69;2089.86083984375;69;2502.70361328125;69;2222.22119140625;69;3009.04370117188;69;2541.990234375;69;3015.27783203125;69;2398.66918945313;69;3010.56884765625;69;2564.73510742188
70;120.040557861328;70;120.161231994629;70;160.201614379883;70;160.253860473633;70;143.522491455078;70;143.951782226563;70;473.667144775391;70;472.5537109375;70;502.60107421875;70;508.911163330078;70;508.774566650391;70;510.8583984375;70;1240.77392578125;70;1234.95288085938;70;1259.56201171875;70;1230.52197265625;70;1245.16638183594;70;1243.00207519531;70;1995.36865234375;70;1867.32727050781;70;1953.44409179688;70;1737.50756835938;70;1969.14611816406;70;1855.21643066406;70;2279.6259765625;70;2060.2646484375;70;2245.24536132813;70;1938.60974121094;70;2249.01928710938;70;2043.916015625;70;2464.23193359375;70;2191.37329101563;70;2505.99096679688;70;2092.01806640625;70;2500.24487304688;70;2224.11059570313;70;3003.45263671875;70;2541.83959960938;70;3015.27783203125;70;2397.51684570313;70;3015.14233398438;70;2563.2607421875
71;120.145782470703;71;120.164947509766;71;160.247680664063;71;160.181915283203;71;143.593765258789;71;143.885726928711;71;473.667144775391;71;473.146728515625;71;513.776000976563;71;512.589050292969;71;508.774566650391;71;511.716430664063;71;1240.77392578125;71;1233.07263183594;71;1259.85534667969;71;1230.85961914063;71;1245.16638183594;71;1243.50549316406;71;1995.81359863281;71;1867.32727050781;71;1954.74548339844;71;1737.48864746094;71;1967.15014648438;71;1855.10339355469;71;2278.46923828125;71;2060.78735351563;71;2243.84790039063;71;1930.54650878906;71;2235.86743164063;71;2045.32531738281;71;2464.23193359375;71;2189.79858398438;71;2510.99755859375;71;2097.31689453125;71;2504.89233398438;71;2226.54614257813;71;3006.88256835938;71;2548.24609375;71;3015.7822265625;71;2398.64404296875;71;3015.14233398438;71;2564.69677734375
72;120.032348632813;72;120.063217163086;72;160.304260253906;72;160.270034790039;72;143.607666015625;72;143.938293457031;72;492.741607666016;72;478.917541503906;72;513.636535644531;72;512.871643066406;72;511.953582763672;72;511.625732421875;72;1243.98510742188;72;1235.79382324219;72;1259.85534667969;72;1230.18005371094;72;1245.57971191406;72;1243.16845703125;72;1996.32556152344;72;1866.49633789063;72;1954.70446777344;72;1737.83923339844;72;1968.56994628906;72;1855.51916503906;72;2278.607421875;72;2062.01416015625;72;2244.07446289063;72;1929.68774414063;72;2237.708984375;72;2045.00451660156;72;2464.11401367188;72;2190.392578125;72;2513.3076171875;72;2099.85180664063;72;2505.26123046875;72;2227.80053710938;72;3011.21655273438;72;2547.57348632813;72;3015.7822265625;72;2397.75952148438;72;3015.716796875;72;2563.78271484375
73;120.03466796875;73;120.153434753418;73;160.407958984375;73;160.374481201172;73;143.653717041016;73;144.066650390625;73;492.741607666016;73;512.895874023438;73;513.547668457031;73;512.687927246094;73;511.684020996094;73;511.472412109375;73;1243.98510742188;73;1237.11096191406;73;1259.68127441406;73;1230.68823242188;73;1245.57971191406;73;1243.64990234375;73;1994.60119628906;73;1866.49633789063;73;1955.96313476563;73;1744.39306640625;73;1967.98266601563;73;1871.94836425781;73;2267.18041992188;73;2057.095703125;73;2242.84033203125;73;1929.90319824219;73;2238.36767578125;73;2044.92822265625;73;2496.1357421875;73;2202.63842773438;73;2512.185546875;73;2099.59033203125;73;2506.17114257813;73;2226.93041992188;73;3011.21655273438;73;2546.1474609375;73;3016.33325195313;73;2398.71923828125;73;3015.716796875;73;2565.66552734375
74;120.097663879395;74;120.10327911377;74;160.071746826172;74;160.152786254883;74;143.769790649414;74;143.832504272461;74;523.83203125;74;522.174926757813;74;513.895202636719;74;512.87158203125;74;511.756439208984;74;511.628601074219;74;1244.3037109375;74;1237.36633300781;74;1259.5634765625;74;1230.71765136719;74;1245.42785644531;74;1243.67663574219;74;1996.00036621094;74;1866.68603515625;74;1970.93041992188;74;1746.93041992188;74;1970.609375;74;1882.56884765625;74;2266.236328125;74;2055.85766601563;74;2244.77368164063;74;1930.56213378906;74;2236.03857421875;74;2044.54956054688;74;2510.7880859375;74;2219.10229492188;74;2510.73217773438;74;2097.35791015625;74;2504.96948242188;74;2224.65551757813;74;3012.13598632813;74;2547.54272460938;74;3016.951171875;74;2398.16967773438;74;3016.97192382813;74;2565.234375
75;120.118446350098;75;120.160209655762;75;160.238174438477;75;160.174896240234;75;143.463897705078;75;143.868682861328;75;523.589721679688;75;522.438415527344;75;513.841918945313;75;513.046508789063;75;511.813659667969;75;511.658660888672;75;1244.3037109375;75;1237.09155273438;75;1259.84216308594;75;1230.45776367188;75;1245.37866210938;75;1243.34094238281;75;1995.85314941406;75;1866.96667480469;75;1970.732421875;75;1745.55139160156;75;2001.6962890625;75;1881.52685546875;75;2267.11743164063;75;2055.48901367188;75;2240.3984375;75;1928.72265625;75;2237.93798828125;75;2043.63940429688;75;2511.67260742188;75;2221.80712890625;75;2512.61645507813;75;2099.96411132813;75;2503.64477539063;75;2227.81372070313;75;3012.13598632813;75;2547.07446289063;75;3016.95043945313;75;2399.00219726563;75;3017.31518554688;75;2565.59375
76;120.18985748291;76;120.23908996582;76;160.182144165039;76;160.174896240234;76;143.595016479492;76;143.868682861328;76;523.576416015625;76;522.247192382813;76;511.523376464844;76;511.855895996094;76;511.756774902344;76;510.487548828125;76;1244.15502929688;76;1237.5126953125;76;1260.60424804688;76;1231.58740234375;76;1245.74670410156;76;1244.79968261719;76;1994.01538085938;76;1868.59606933594;76;1970.68017578125;76;1745.93603515625;76;2004.29296875;76;1881.83459472656;76;2265.6337890625;76;2055.55712890625;76;2240.83544921875;76;1928.08935546875;76;2234.68676757813;76;2043.46118164063;76;2510.77221679688;76;2221.15258789063;76;2510.677734375;76;2099.5517578125;76;2505.896484375;76;2224.69287109375;76;3012.30004882813;76;2548.13232421875;76;3010.1953125;76;2397.77514648438;76;3017.43432617188;76;2565.04052734375
77;119.951370239258;77;120.072486877441;77;160.294677734375;77;160.282196044922;77;143.564376831055;77;143.908508300781;77;523.777709960938;77;522.391906738281;77;512.203186035156;77;510.559417724609;77;509.445007324219;77;509.201538085938;77;1244.57263183594;77;1237.79052734375;77;1260.51306152344;77;1231.41821289063;77;1246.44519042969;77;1244.51306152344;77;2000.36560058594;77;1873.18090820313;77;1971.01525878906;77;1746.86608886719;77;2004.59545898438;77;1882.92297363281;77;2267.31127929688;77;2055.80639648438;77;2244.59106445313;77;1930.12121582031;77;2235.12377929688;77;2045.23583984375;77;2509.9853515625;77;2219.44848632813;77;2499.15307617188;77;2096.12890625;77;2495.0048828125;77;2204.98803710938;77;3013.10717773438;77;2547.97900390625;77;3000.91674804688;77;2389.64208984375;77;3015.04125976563;77;2563.55932617188
78;120.075736999512;78;120.09114074707;78;160.264556884766;78;160.282196044922;78;143.655502319336;78;143.908508300781;78;523.720886230469;78;522.495483398438;78;513.61767578125;78;512.357666015625;78;510.220458984375;78;510.964172363281;78;1244.85144042969;78;1237.60815429688;78;1260.33850097656;78;1230.72607421875;78;1246.23571777344;78;1243.63464355469;78;2001.11450195313;78;1872.05822753906;78;1971.01525878906;78;1746.08435058594;78;2005.11877441406;78;1882.15966796875;78;2261.82006835938;78;2053.556640625;78;2240.7021484375;78;1930.12121582031;78;2238.18383789063;78;2045.23583984375;78;2512.07666015625;78;2222.04931640625;78;2501.22802734375;78;2094.79565429688;78;2468.93237304688;78;2203.74169921875;78;3013.23852539063;78;2548.03662109375;78;2995.9033203125;78;2387.21826171875;78;3015.75415039063;78;2559.92944335938
79;120.017799377441;79;120.09114074707;79;153.313858032227;79;146.491668701172;79;143.60107421875;79;111.12971496582;79;521.411987304688;79;521.392517089844;79;513.577087402344;79;512.426147460938;79;511.484039306641;79;510.989044189453;79;1245.09252929688;79;1238.89538574219;79;1260.33374023438;79;1231.5859375;79;1246.04040527344;79;1244.70288085938;79;2001.38073730469;79;1872.11511230469;79;1970.3125;79;1745.51879882813;79;2005.11877441406;79;1881.98181152344;79;2262.5185546875;79;2052.85034179688;79;2230.0341796875;79;1919.13793945313;79;2237.72192382813;79;2039.91296386719;79;2509.41162109375;79;2220.33032226563;79;2499.86303710938;79;2094.61206054688;79;2473.03784179688;79;2204.18359375;79;3002.40234375;79;2546.67993164063;79;2998.20849609375;79;2387.91748046875;79;3009.90234375;79;2559.11010742188
80;120.095458984375;80;120.162246704102;80;145.595718383789;80;145.655532836914;80;127.663116455078;80;109.280288696289;80;521.979675292969;80;519.968383789063;80;513.364685058594;80;512.426147460938;80;511.4052734375;80;510.989044189453;80;1245.03747558594;80;1238.24963378906;80;1259.13830566406;80;1231.02978515625;80;1246.04443359375;80;1243.86364746094;80;2001.76623535156;80;1873.24243164063;80;1970.3125;80;1746.29528808594;80;2004.54553222656;80;1882.06701660156;80;2266.27075195313;80;2054.5361328125;80;2224.12182617188;80;1919.13793945313;80;2234.39184570313;80;2039.91296386719;80;2503.19506835938;80;2214.83666992188;80;2500.50048828125;80;2093.47534179688;80;2471.93334960938;80;2202.55688476563;80;2973.70947265625;80;2529.08129882813;80;2998.8115234375;80;2387.80493164063;80;3010.3310546875;80;2558.28344726563
81;120.08325958252;81;120.162246704102;81;145.617141723633;81;145.605422973633;81;108.90013885498;81;109.264297485352;81;523.2060546875;81;521.559387207031;81;513.651123046875;81;512.439086914063;81;511.292541503906;81;511.084869384766;81;1244.85229492188;81;1237.64575195313;81;1259.33312988281;81;1229.77563476563;81;1244.69995117188;81;1242.37634277344;81;2001.76623535156;81;1872.54553222656;81;1970.69116210938;81;1746.03759765625;81;2004.54553222656;81;1882.25;81;2257.62841796875;81;2054.5361328125;81;2226.5205078125;81;1920.57397460938;81;2231.15747070313;81;2040.505859375;81;2507.06323242188;81;2215.59619140625;81;2498.40112304688;81;2093.97338867188;81;2472.45263671875;81;2203.27856445313;81;2961.865234375;81;2517.4697265625;81;2998.8974609375;81;2389.5234375;81;3010.8583984375;81;2560.66870117188
82;118.271415710449;82;116.489433288574;82;145.626098632813;82;145.658309936523;82;108.947113037109;82;109.320350646973;82;523.237487792969;82;521.690307617188;82;513.239868164063;82;512.439086914063;82;511.664123535156;82;511.084869384766;82;1245.03955078125;82;1238.62658691406;82;1260.04626464844;82;1230.95251464844;82;1245.00476074219;82;1244.02392578125;82;2001.18994140625;82;1872.33935546875;82;1970.69116210938;82;1745.39831542969;82;2005.02429199219;82;1881.37548828125;82;2225.603515625;82;2022.29174804688;82;2228.24658203125;82;1920.58679199219;82;2232.73974609375;82;2040.96118164063;82;2506.13623046875;82;2216.0009765625;82;2499.40283203125;82;2093.97338867188;82;2470.18579101563;82;2203.27856445313;82;2963.916015625;82;2517.74975585938;82;3001.48217773438;82;2389.2109375;82;3011.39624023438;82;2560.34399414063
