05_L1_t_PAC1;05_L1_I_PAC1;05_L1_t_PAC2;05_L1_I_PAC2;05_L2_t_PAC1;05_L2_I_PAC1;05_L2_t_PAC2;05_L2_I_PAC2;05_L3_t_PAC1;05_L3_I_PAC1;05_L3_t_PAC2;05_L3_I_PAC2;20_L1_t_PAC1;20_L1_I_PAC1;20_L1_t_PAC2;20_L1_I_PAC2;20_L2_t_PAC1;20_L2_I_PAC1;20_L2_t_PAC2;20_L2_I_PAC2;20_L3_t_PAC1;20_L3_I_PAC1;20_L3_t_PAC2;20_L3_I_PAC2;50_L1_t_PAC1;50_L1_I_PAC1;50_L1_t_PAC2;50_L1_I_PAC2;50_L2_t_PAC1;50_L2_I_PAC1;50_L2_t_PAC2;50_L2_I_PAC2;50_L3_t_PAC1;50_L3_I_PAC1;50_L3_t_PAC2;50_L3_I_PAC2;80_L1_t_PAC1;80_L1_I_PAC1;80_L1_t_PAC2;80_L1_I_PAC2;80_L2_t_PAC1;80_L2_I_PAC1;80_L2_t_PAC2;80_L2_I_PAC2;80_L3_t_PAC1;80_L3_I_PAC1;80_L3_t_PAC2;80_L3_I_PAC2;90_L1_t_PAC1;90_L1_I_PAC1;90_L1_t_PAC2;90_L1_I_PAC2;90_L2_t_PAC1;90_L2_I_PAC1;90_L2_t_PAC2;90_L2_I_PAC2;90_L3_t_PAC1;90_L3_I_PAC1;90_L3_t_PAC2;90_L3_I_PAC2;100_L1_t_PAC1;100_L1_I_PAC1;100_L1_t_PAC2;100_L1_I_PAC2;100_L2_t_PAC1;100_L2_I_PAC1;100_L2_t_PAC2;100_L2_I_PAC2;100_L3_t_PAC1;100_L3_I_PAC1;100_L3_t_PAC2;100_L3_I_PAC2;120_L1_t_PAC1;120_L1_I_PAC1;120_L1_t_PAC2;120_L1_I_PAC2;120_L2_t_PAC1;120_L2_I_PAC1;120_L2_t_PAC2;120_L2_I_PAC2;120_L3_t_PAC1;120_L3_I_PAC1;120_L3_t_PAC2;120_L3_I_PAC2
315;217.534149169922;315;218.305435180664;315;212.947769165039;315;213.629013061523;315;233.190673828125;315;234.072677612305;315;1004.65771484375;315;1005.86163330078;315;1027.1064453125;315;1028.30810546875;315;996.650085449219;315;998.6142578125;315;2465.58227539063;315;2464.0634765625;315;2464.43823242188;315;2464.83081054688;315;2470.64526367188;315;2473.7646484375;315;4001.04858398438;315;3985.3486328125;315;3967.23120117188;315;3956.08935546875;315;4007.23852539063;315;4011.26831054688;315;4503.21484375;315;4472.228515625;315;4544.05029296875;315;4517.24462890625;315;4511.53076171875;315;4512.61083984375;315;5038.46044921875;315;4968.58349609375;315;5020.54150390625;315;4979.30029296875;315;5018.8896484375;315;5020.13037109375;315;5978.6201171875;315;5779.515625;315;6003.77587890625;315;5919.59765625;315;6004.26806640625;315;5963.1962890625
316;217.747848510742;316;218.563690185547;316;213.184814453125;316;213.872329711914;316;233.47428894043;316;234.38655090332;316;1005.71423339844;316;1006.90399169922;316;1028.28295898438;316;1029.43176269531;316;997.733947753906;316;999.653442382813;316;2464.96533203125;316;2463.54272460938;316;2463.54296875;316;2463.80322265625;316;2470.51416015625;316;2473.90283203125;316;4001.55639648438;316;3985.8076171875;316;3967.74755859375;316;3957.15625;316;4007.08154296875;316;4011.49780273438;316;4492.7177734375;316;4466.89697265625;316;4533.8173828125;316;4512.4462890625;316;4501.28076171875;316;4507.5537109375;316;5019.939453125;316;4965.80859375;316;5007.4580078125;316;4977.833984375;316;5004.4248046875;316;5017.75341796875;316;5982.01953125;316;5784.1103515625;316;6007.10546875;316;5924.70068359375;316;6008.2333984375;316;5968.94580078125
317;217.747848510742;317;218.563690185547;317;213.184814453125;317;213.872329711914;317;233.47428894043;317;234.38655090332;317;1005.31408691406;317;1006.46624755859;317;1027.71691894531;317;1028.70849609375;317;997.181518554688;317;999.179809570313;317;2466.65771484375;317;2465.40087890625;317;2464.9873046875;317;2465.43701171875;317;2472.73071289063;317;2476.16577148438;317;4001.55639648438;317;3985.8076171875;317;3967.74755859375;317;3957.15625;317;4007.08154296875;317;4011.49780273438;317;4504.220703125;317;4474.02880859375;317;4544.8701171875;317;4519.22607421875;317;4512.85693359375;317;4514.16357421875;317;5019.939453125;317;4942.5927734375;317;5007.4580078125;317;4960.7001953125;317;5004.4248046875;317;5002.09765625;317;5983.48828125;317;5781.205078125;317;6008.794921875;317;5921.23876953125;317;6009.62060546875;317;5965.31494140625
318;217.754409790039;318;218.593322753906;318;213.169784545898;318;213.886337280273;318;233.337051391602;318;234.241577148438;318;1005.53570556641;318;1006.62567138672;318;1028.076171875;318;1029.34191894531;318;997.46044921875;318;999.30322265625;318;2472.705078125;318;2474.34619140625;318;2471.06665039063;318;2473.47045898438;318;2483.51049804688;318;2489.9423828125;318;4002.47583007813;318;3986.04907226563;318;3967.95092773438;318;3955.50170898438;318;4008.11987304688;318;4010.86962890625;318;4499.53271484375;318;4474.5537109375;318;4539.74951171875;318;4519.2568359375;318;4506.86474609375;318;4513.6796875;318;4983.04296875;318;4927.794921875;318;4993.60205078125;318;4959.17431640625;318;4997.71826171875;318;5007.6572265625;318;5978.78369140625;318;5777.7119140625;318;6004.17919921875;318;5917.9921875;318;6004.63134765625;318;5961.8916015625
319;217.804748535156;319;218.61897277832;319;213.222442626953;319;213.921997070313;319;233.471649169922;319;234.383544921875;319;999.636535644531;319;999.729797363281;319;1001.77185058594;319;998.334655761719;319;989.080444335938;319;989.661682128906;319;2504.89306640625;319;2505.19091796875;319;2488.8828125;319;2489.78271484375;319;2504.39819335938;319;2507.84375;319;3998.77026367188;319;3985.0947265625;319;3965.51806640625;319;3955.68017578125;319;4005.64868164063;319;4010.48754882813;319;4507.63671875;319;4477.79443359375;319;4548.470703125;319;4522.48046875;319;4516.072265625;319;4517.693359375;319;4983.04296875;319;4913.31689453125;319;4993.60205078125;319;4947.92919921875;319;4997.71826171875;319;4995.6630859375;319;5967.29052734375;319;5768.0107421875;319;5994.822265625;319;5909.08935546875;319;5994.0673828125;319;5951.828125
320;217.633361816406;320;218.471984863281;320;213.107650756836;320;213.795120239258;320;233.280456542969;320;234.16162109375;320;995.862670898438;320;996.962890625;320;983.617065429688;320;984.957458496094;320;985.248901367188;320;987.2568359375;320;2509.1455078125;320;2507.29638671875;320;2488.96728515625;320;2488.7109375;320;2501.4716796875;320;2503.81958007813;320;4002.51928710938;320;3987.28735351563;320;3970.18701171875;320;3959.18334960938;320;4009.87133789063;320;4013.544921875;320;4502.02685546875;320;4474.92041015625;320;4542.56884765625;320;4519.45947265625;320;4510.87255859375;320;4515.1357421875;320;4984.62939453125;320;4919.12841796875;320;4996.197265625;320;4953.52587890625;320;4998.6806640625;320;4999.75048828125;320;5970.5888671875;320;5775.8134765625;320;5998.080078125;320;5917.27197265625;320;5996.9326171875;320;5959.646484375
321;217.769317626953;321;218.609817504883;321;213.214431762695;321;213.92692565918;321;233.388763427734;321;234.307495117188;321;995.011108398438;321;996.15478515625;321;982.9501953125;321;984.143493652344;321;984.818542480469;321;986.78173828125;321;2510.83374023438;321;2509.76782226563;321;2490.59594726563;321;2491.21655273438;321;2502.01489257813;321;2505.38647460938;321;4000.2568359375;321;3982.91821289063;321;3968.0341796875;321;3954.27612304688;321;4007.94702148438;321;4008.81958007813;321;4503.74951171875;321;4476.26611328125;321;4545.54541015625;321;4521.328125;321;4514.41748046875;321;4517.68115234375;321;4986.20703125;321;4919.12841796875;321;4997.58544921875;321;4953.52587890625;321;4999.9150390625;321;4999.75048828125;321;5977.4658203125;321;5778.2900390625;321;6004.828125;321;5919.84814453125;321;6003.83447265625;321;5962.33984375
322;217.542694091797;322;218.330932617188;322;212.991226196289;322;213.669738769531;322;233.14811706543;322;234.008224487305;322;995.612548828125;322;996.677734375;322;983.464599609375;322;984.579467773438;322;985.619018554688;322;987.490295410156;322;2508.04614257813;322;2506.509765625;322;2487.89379882813;322;2488.42749023438;322;2499.35693359375;322;2502.29541015625;322;3989.9130859375;322;3976.0126953125;322;3957.66381835938;322;3948.35595703125;322;3997.48046875;322;4002.87158203125;322;4506.0166015625;322;4476.81494140625;322;4547.59765625;322;4522.5361328125;322;4516.658203125;322;4519.685546875;322;4986.65673828125;322;4922.13916015625;322;4997.72265625;322;4956.7275390625;322;5000.3115234375;322;5002.1650390625;322;5972.72265625;322;5775.59423828125;322;5999.65234375;322;5916.802734375;322;5997.62744140625;322;5958.64697265625
323;223.40185546875;323;226.865264892578;323;214.640609741211;323;216.1005859375;323;234.203262329102;323;235.492889404297;323;994.689758300781;323;995.716979980469;323;982.353393554688;323;983.501525878906;323;984.610900878906;323;986.425231933594;323;2508.48095703125;323;2506.70556640625;323;2488.904296875;323;2489.09008789063;323;2500.26391601563;323;2502.87109375;323;4001.5380859375;323;3986.97802734375;323;3969.09350585938;323;3959.15649414063;323;4008.82666015625;323;4013.6533203125;323;4504.3046875;323;4477.8046875;323;4546.41650390625;323;4523.55419921875;323;4514.837890625;323;4519.46728515625;323;4987.259765625;323;4922.13916015625;323;4998.64501953125;323;4956.7275390625;323;5000.7626953125;323;5002.1650390625;323;5975.0888671875;323;5775.087890625;323;6002.70263671875;323;5916.80712890625;323;6000.43310546875;323;5958.40625
324;256.954620361328;324;260.206024169922;324;225.851638793945;324;227.467758178711;324;239.291473388672;324;240.616470336914;324;995.072265625;324;996.260864257813;324;983.065490722656;324;984.326965332031;324;985.0;324;986.971435546875;324;2507.54565429688;324;2506.45190429688;324;2487.06665039063;324;2487.87817382813;324;2498.92626953125;324;2502.48681640625;324;4002.9052734375;324;3987.16186523438;324;3970.82250976563;324;3959.55029296875;324;4009.861328125;324;4013.36694335938;324;4504.19091796875;324;4474.19873046875;324;4544.23876953125;324;4518.009765625;324;4498.6591796875;324;4494.19384765625;324;4988.34765625;324;4923.447265625;324;4999.48193359375;324;4958.93310546875;324;5001.62646484375;324;5002.84033203125;324;5979.72216796875;324;5781.53271484375;324;6007.16552734375;324;5923.86474609375;324;6005.1455078125;324;5965.35107421875
325;267.138336181641;325;268.017242431641;325;229.899230957031;325;230.633148193359;325;240.966171264648;325;241.879150390625;325;994.053039550781;325;995.114135742188;325;981.985778808594;325;983.115295410156;325;984.134216308594;325;986.029602050781;325;2512.81274414063;325;2511.69897460938;325;2492.28857421875;325;2493.41455078125;325;2504.18701171875;325;2507.78564453125;325;3996.9853515625;325;3982.20776367188;325;3965.49877929688;325;3957.3564453125;325;4003.41088867188;325;4007.12084960938;325;4499.388671875;325;4471.48486328125;325;4535.2626953125;325;4512.61376953125;325;4478.912109375;325;4482.4091796875;325;4987.44873046875;325;4922.16552734375;325;4997.95068359375;325;4956.19287109375;325;5000.65478515625;325;5004.0078125;325;5976.75927734375;325;5778.72998046875;325;6003.89208984375;325;5919.55615234375;325;6001.9208984375;325;5961.90771484375
326;267.111419677734;326;268.014190673828;326;229.87858581543;326;230.654556274414;326;240.885482788086;326;241.834671020508;326;994.815490722656;326;996.106811523438;326;982.897277832031;326;984.62353515625;326;985.043212890625;326;987.877197265625;326;2513.95556640625;326;2512.04321289063;326;2493.71484375;326;2493.97998046875;326;2505.65502929688;326;2508.13134765625;326;4014.87109375;326;4002.3173828125;326;4014.65185546875;326;4012.21166992188;326;4018.8984375;326;4026.27172851563;326;4502.8818359375;326;4473.34765625;326;4537.9970703125;326;4514.923828125;326;4482.42822265625;326;4486.13720703125;326;4988.78515625;326;4924.08154296875;326;4998.42529296875;326;4957.064453125;326;5003.01611328125;326;5005.69384765625;326;5984.11083984375;326;5782.57421875;326;6008.625;326;5922.3544921875;326;6008.40869140625;326;5965.62939453125
327;266.916107177734;327;267.882690429688;327;229.711715698242;327;230.39697265625;327;240.751968383789;327;241.653198242188;327;997.032653808594;327;998.297180175781;327;992.285034179688;327;994.260131835938;327;1006.87506103516;327;1010.6318359375;327;2513.10766601563;327;2511.33349609375;327;2493.1953125;327;2493.71850585938;327;2504.11889648438;327;2507.60693359375;327;4021.88305664063;327;4005.04809570313;327;4034.96020507813;327;4023.41723632813;327;4029.58984375;327;4032.63427734375;327;4499.5654296875;327;4472.88525390625;327;4534.1513671875;327;4512.68701171875;327;4478.7880859375;327;4483.263671875;327;4986.48681640625;327;4919.9765625;327;4996.65087890625;327;4953.57763671875;327;5001.2138671875;327;5002.05859375;327;5979.45849609375;327;5780.7177734375;327;6004.26904296875;327;5920.52392578125;327;6003.0849609375;327;5963.2646484375
328;267.108673095703;328;267.961212158203;328;229.893096923828;328;230.637588500977;328;240.929580688477;328;241.832504272461;328;998.188720703125;328;999.8623046875;328;994.244079589844;328;996.123718261719;328;1013.17449951172;328;1015.62121582031;328;2513.86645507813;328;2511.40405273438;328;2494.73657226563;328;2494.42236328125;328;2505.15283203125;328;2508.29663085938;328;4018.73657226563;328;4001.87548828125;328;4031.89428710938;328;4019.810546875;328;4021.111328125;328;4019.4443359375;328;4502.97119140625;328;4473.205078125;328;4537.39453125;328;4513.384765625;328;4482.12060546875;328;4484.46435546875;328;4979.9755859375;328;4916.3017578125;328;4990.45703125;328;4950.669921875;328;4994.48583984375;328;4997.52783203125;328;5979.16015625;328;5781.96826171875;328;6004.29931640625;328;5922.33349609375;328;6003.36181640625;328;5964.20068359375
329;266.928009033203;329;267.856628417969;329;229.734954833984;329;230.473876953125;329;240.703765869141;329;241.664428710938;329;998.188720703125;329;999.327026367188;329;994.244079589844;329;995.461730957031;329;1013.17449951172;329;1015.12646484375;329;2513.18017578125;329;2511.64794921875;329;2494.10400390625;329;2494.36962890625;329;2504.47387695313;329;2508.12622070313;329;4013.20434570313;329;3996.69458007813;329;4022.4423828125;329;4011.18432617188;329;3992.18872070313;329;3994.01318359375;329;4500.53515625;329;4472.2353515625;329;4534.89111328125;329;4513.45849609375;329;4479.41796875;329;4485.3125;329;4985.21923828125;329;4919.13134765625;329;4994.2109375;329;4951.525390625;329;4998.607421875;329;4999.6455078125;329;5979.16015625;329;5782.22265625;329;6004.29931640625;329;5923.15966796875;329;6003.36181640625;329;5965.22021484375
330;267.069244384766;330;267.935729980469;330;229.851852416992;330;230.557083129883;330;240.867858886719;330;241.774337768555;330;997.705810546875;330;998.6318359375;330;993.795349121094;330;994.73388671875;330;1012.74389648438;330;1014.43359375;330;2512.90478515625;330;2511.39233398438;330;2492.9130859375;330;2493.41821289063;330;2503.98022460938;330;2506.90478515625;330;4011.60961914063;330;3996.52905273438;330;4018.02783203125;330;4008.41259765625;330;3988.4462890625;330;3992.25659179688;330;4503.8525390625;330;4474.43408203125;330;4538.8740234375;330;4515.0908203125;330;4484.05615234375;330;4487.26513671875;330;4984.025390625;330;4920.60302734375;330;4993.1455078125;330;4953.0009765625;330;4997.43896484375;330;5001.02099609375;330;5977.83056640625;330;5782.80908203125;330;6003.7685546875;330;5923.43994140625;330;6002.0966796875;330;5965.61474609375
331;266.93994140625;331;267.838439941406;331;229.752166748047;331;230.512847900391;331;240.779388427734;331;241.73046875;331;997.705810546875;331;998.6318359375;331;993.795349121094;331;994.73388671875;331;1012.74389648438;331;1014.43359375;331;2512.90478515625;331;2511.39233398438;331;2492.9130859375;331;2493.41821289063;331;2503.98022460938;331;2506.90478515625;331;4012.04272460938;331;3995.48999023438;331;4018.26806640625;331;4007.88061523438;331;3987.0234375;331;3990.17700195313;331;4500.38671875;331;4472.61474609375;331;4534.7841796875;331;4512.5380859375;331;4479.03857421875;331;4483.8564453125;331;4986.32275390625;331;4921.30712890625;331;4994.99462890625;331;4953.3603515625;331;4999.90234375;331;5002.14208984375;331;5977.83056640625;331;5775.4951171875;331;6003.7685546875;331;5916.79638671875;331;6002.0966796875;331;5958.26318359375
332;267.047058105469;332;267.908172607422;332;229.846908569336;332;230.57405090332;332;240.852981567383;332;241.747695922852;332;998.593139648438;332;999.580200195313;332;994.673950195313;332;995.705200195313;332;1013.62347412109;332;1015.412109375;332;2512.22094726563;332;2510.23608398438;332;2492.75903320313;332;2492.73950195313;332;2503.46630859375;332;2506.76953125;332;4009.80639648438;332;3994.23364257813;332;4018.03686523438;332;4008.123046875;332;3985.44165039063;332;3989.48828125;332;4495.05322265625;332;4473.943359375;332;4529.23974609375;332;4513.8681640625;332;4473.81884765625;332;4485.41943359375;332;4986.3154296875;332;4921.5185546875;332;4994.7978515625;332;4953.68896484375;332;5000.25732421875;332;5003.2783203125;332;5986.0478515625;332;5778.67529296875;332;6011.798828125;332;5919.22998046875;332;6009.67041015625;332;5961.1220703125
333;267.049926757813;333;267.887023925781;333;229.842483520508;333;230.563446044922;333;240.825790405273;333;241.729888916016;333;998.543762207031;333;999.580200195313;333;994.5390625;333;995.705200195313;333;1013.59539794922;333;1015.412109375;333;2512.22094726563;333;2510.23608398438;333;2492.75903320313;333;2492.73950195313;333;2503.46630859375;333;2506.76953125;333;4009.77954101563;333;3992.12817382813;333;4017.05908203125;333;4005.203125;333;3985.88598632813;333;3988.52880859375;333;4495.05322265625;333;4467.04638671875;333;4529.23974609375;333;4506.42578125;333;4473.81884765625;333;4478.0146484375;333;4969.69921875;333;4901.1767578125;333;4979.10009765625;333;4932.39013671875;333;4984.34375;333;4981.28271484375;333;5986.0478515625;333;5784.06591796875;333;6011.798828125;333;5925.58740234375;333;6009.67041015625;333;5967.1650390625
