05_L1_t_PAC1;05_L1_I_PAC1;05_L1_t_PAC2;05_L1_I_PAC2;05_L2_t_PAC1;05_L2_I_PAC1;05_L2_t_PAC2;05_L2_I_PAC2;05_L3_t_PAC1;05_L3_I_PAC1;05_L3_t_PAC2;05_L3_I_PAC2;20_L1_t_PAC1;20_L1_I_PAC1;20_L1_t_PAC2;20_L1_I_PAC2;20_L2_t_PAC1;20_L2_I_PAC1;20_L2_t_PAC2;20_L2_I_PAC2;20_L3_t_PAC1;20_L3_I_PAC1;20_L3_t_PAC2;20_L3_I_PAC2;50_L1_t_PAC1;50_L1_I_PAC1;50_L1_t_PAC2;50_L1_I_PAC2;50_L2_t_PAC1;50_L2_I_PAC1;50_L2_t_PAC2;50_L2_I_PAC2;50_L3_t_PAC1;50_L3_I_PAC1;50_L3_t_PAC2;50_L3_I_PAC2;80_L1_t_PAC1;80_L1_I_PAC1;80_L1_t_PAC2;80_L1_I_PAC2;80_L2_t_PAC1;80_L2_I_PAC1;80_L2_t_PAC2;80_L2_I_PAC2;80_L3_t_PAC1;80_L3_I_PAC1;80_L3_t_PAC2;80_L3_I_PAC2;90_L1_t_PAC1;90_L1_I_PAC1;90_L1_t_PAC2;90_L1_I_PAC2;90_L2_t_PAC1;90_L2_I_PAC1;90_L2_t_PAC2;90_L2_I_PAC2;90_L3_t_PAC1;90_L3_I_PAC1;90_L3_t_PAC2;90_L3_I_PAC2;100_L1_t_PAC1;100_L1_I_PAC1;100_L1_t_PAC2;100_L1_I_PAC2;100_L2_t_PAC1;100_L2_I_PAC1;100_L2_t_PAC2;100_L2_I_PAC2;100_L3_t_PAC1;100_L3_I_PAC1;100_L3_t_PAC2;100_L3_I_PAC2;120_L1_t_PAC1;120_L1_I_PAC1;120_L1_t_PAC2;120_L1_I_PAC2;120_L2_t_PAC1;120_L2_I_PAC1;120_L2_t_PAC2;120_L2_I_PAC2;120_L3_t_PAC1;120_L3_I_PAC1;120_L3_t_PAC2;120_L3_I_PAC2
10;242.796676635742;10;243.563537597656;10;231.938766479492;10;232.238586425781;10;241.438827514648;10;233.803207397461;10;1036.53979492188;10;1027.15502929688;10;1026.17077636719;10;1024.2275390625;10;1008.07025146484;10;1009.16192626953;10;2496.98608398438;10;2491.1171875;10;2551.716796875;10;2545.10302734375;10;2506.18432617188;10;2531.78369140625;10;4017.71166992188;10;4004.11059570313;10;3985.86083984375;10;3930.85302734375;10;3978.39599609375;10;3990.06005859375;10;4499.51953125;10;4493.98779296875;10;4525.220703125;10;4420.9541015625;10;4483.25634765625;10;4458.89013671875;10;4962.9248046875;10;4952.83349609375;10;4957.89794921875;10;4791.626953125;10;4986.68115234375;10;4916.7119140625;10;6013.4228515625;10;5976.447265625;10;5994.0107421875;10;5563.09765625;10;6002.0576171875;10;5826.76513671875
11;243.332824707031;11;243.491439819336;11;232.510162353516;11;232.560623168945;11;242.036285400391;11;234.150833129883;11;1039.10302734375;11;1027.15502929688;11;1028.13464355469;11;1022.46411132813;11;1010.14251708984;11;1011.28942871094;11;2494.72705078125;11;2491.24487304688;11;2549.62524414063;11;2544.51611328125;11;2503.93041992188;11;2531.12426757813;11;4011.72485351563;11;4010.17626953125;11;3980.48095703125;11;3924.3447265625;11;3972.7744140625;11;3982.13696289063;11;4503.09130859375;11;4494.8466796875;11;4528.90087890625;11;4424.5;11;4485.4697265625;11;4461.8310546875;11;4963.8349609375;11;4958.60009765625;11;4959.55126953125;11;4792.9267578125;11;4988.478515625;11;4918.0615234375;11;6013.10986328125;11;5975.17431640625;11;5994.47216796875;11;5562.953125;11;6003.2880859375;11;5828.13671875
12;243.094497680664;12;243.402938842773;12;232.455184936523;12;232.679428100586;12;241.965103149414;12;234.249588012695;12;1017.97607421875;12;985.193298339844;12;1019.16302490234;12;1022.46411132813;12;1007.5263671875;12;1011.28942871094;12;2495.279296875;12;2491.24487304688;12;2549.97314453125;12;2542.94921875;12;2504.2275390625;12;2530.39428710938;12;4018.05786132813;12;4006.29345703125;12;3986.3369140625;12;3929.69165039063;12;3979.21411132813;12;3988.4501953125;12;4503.60107421875;12;4493.39013671875;12;4530.7978515625;12;4426.5927734375;12;4485.0673828125;12;4460.65087890625;12;4969.86279296875;12;4965.03662109375;12;4964.79248046875;12;4796.81298828125;12;4994.890625;12;4924.49951171875;12;6011.88134765625;12;5976.12548828125;12;5995.49951171875;12;5564.16845703125;12;6003.17236328125;12;5828.44921875
13;243.328628540039;13;243.402938842773;13;232.498413085938;13;232.394134521484;13;242.056060791016;13;234.014404296875;13;989.717224121094;13;985.109497070313;13;1009.77221679688;13;1008.30920410156;13;1003.77294921875;13;1008.21844482422;13;2495.4599609375;13;2487.658203125;13;2549.7958984375;13;2542.94921875;13;2504.15551757813;13;2530.39428710938;13;4014.28491210938;13;4011.46997070313;13;3981.9609375;13;3925.37744140625;13;3974.67749023438;13;3983.89453125;13;4502.57080078125;13;4496.43505859375;13;4531.17724609375;13;4426.99267578125;13;4485.35595703125;13;4461.27880859375;13;4976.80029296875;13;4961.49365234375;13;4973.4677734375;13;4803.86181640625;13;5002.89013671875;13;4930.63427734375;13;6013.75;13;5975.017578125;13;5995.541015625;13;5564.51611328125;13;6001.7138671875;13;5827.333984375
14;243.07958984375;14;243.886856079102;14;232.178451538086;14;232.394134521484;14;241.785385131836;14;234.014404296875;14;986.161560058594;14;985.321228027344;14;1009.46966552734;14;1008.51525878906;14;1003.23986816406;14;1008.21228027344;14;2494.3994140625;14;2487.658203125;14;2548.76098632813;14;2539.75341796875;14;2503.29711914063;14;2527.26220703125;14;4019.9951171875;14;4012.07080078125;14;3987.93530273438;14;3930.60424804688;14;3981.18334960938;14;3989.46557617188;14;4505.81884765625;14;4490.294921875;14;4531.70068359375;14;4427.39794921875;14;4487.08544921875;14;4462.5390625;14;4972.9306640625;14;4962.306640625;14;4969.7177734375;14;4800.8525390625;14;4998.13330078125;14;4926.22509765625;14;6010.6640625;14;5965.75146484375;14;5991.876953125;14;5562.79833984375;14;5998.5478515625;14;5824.40966796875
15;243.234848022461;15;243.886856079102;15;232.296096801758;15;232.907791137695;15;241.866714477539;15;234.47297668457;15;986.169189453125;15;984.650390625;15;1009.32928466797;15;1008.42376708984;15;1003.03869628906;15;1007.81866455078;15;2493.51318359375;15;2488.73120117188;15;2547.86987304688;15;2539.75341796875;15;2502.70263671875;15;2527.26220703125;15;4020.81616210938;15;4001.107421875;15;3997.208984375;15;3936.56811523438;15;3999.04467773438;15;4000.20043945313;15;4496.8662109375;15;4480.736328125;15;4487.06396484375;15;4398.38427734375;15;4473.34326171875;15;4452.6220703125;15;4971.96875;15;4957.08642578125;15;4968.22412109375;15;4802.25390625;15;4997.51513671875;15;4928.71630859375;15;6002.33935546875;15;5973.576171875;15;5984.26025390625;15;5555.8515625;15;5990.06103515625;15;5815.4423828125
16;243.566177368164;16;243.450546264648;16;232.705963134766;16;232.907791137695;16;242.259841918945;16;234.47297668457;16;986.090881347656;16;985.189208984375;16;1009.24615478516;16;1008.2451171875;16;1002.69189453125;16;1007.56372070313;16;2495.2177734375;16;2478.80932617188;16;2550.10791015625;16;2531.59375;16;2504.56860351563;16;2525.74389648438;16;4005.00048828125;16;4008.49560546875;16;3984.33666992188;16;3931.57934570313;16;4005.21362304688;16;4018.76977539063;16;4489.14453125;16;4480.60888671875;16;4465.0546875;16;4367.48681640625;16;4468.587890625;16;4444.84521484375;16;4970.4033203125;16;4968.60302734375;16;4966.7470703125;16;4797.23388671875;16;4995.61328125;16;4923.52294921875;16;6010.80029296875;16;5975.3232421875;16;5994.52685546875;16;5563.060546875;16;6002.697265625;16;5828.015625
17;243.528961181641;17;244.128616333008;17;232.698059082031;17;232.501129150391;17;242.237533569336;17;234.074737548828;17;986.347473144531;17;985.304443359375;17;1009.77380371094;17;1008.77880859375;17;1003.08416748047;17;1007.98999023438;17;2490.685546875;17;2472.7236328125;17;2524.58349609375;17;2487.20727539063;17;2495.51953125;17;2512.12915039063;17;4020.35961914063;17;4012.12084960938;17;3997.47143554688;17;3936.0888671875;17;4021.25732421875;17;4028.81079101563;17;4490.38330078125;17;4481.15869140625;17;4465.73828125;17;4368.23974609375;17;4470.91796875;17;4447.42333984375;17;4983.78857421875;17;4997.6572265625;17;4973.56640625;17;4804.5234375;17;5003.9814453125;17;4932.658203125;17;6012.68701171875;17;5975.69482421875;17;5993.34619140625;17;5562.37353515625;17;6002.9482421875;17;5828.5068359375
18;243.375534057617;18;244.111267089844;18;232.484085083008;18;233.071090698242;18;242.019561767578;18;234.678176879883;18;986.347473144531;18;985.627258300781;18;1009.77380371094;18;1008.5537109375;18;1003.08416748047;18;1007.90313720703;18;2480.17504882813;18;2474.59985351563;18;2487.86108398438;18;2475.92407226563;18;2485.37255859375;18;2509.61474609375;18;4017.64965820313;18;4017.08569335938;18;3995.42236328125;18;3939.357421875;18;4019.94897460938;18;4032.72387695313;18;4490.16015625;18;4479.61376953125;18;4465.90576171875;18;4368.375;18;4471.34716796875;18;4447.3798828125;18;5012.15869140625;18;5009.2333984375;18;4980.0869140625;18;4809.18603515625;18;5008.40380859375;18;4933.34130859375;18;6012.12158203125;18;5975.890625;18;5993.62744140625;18;5562.6611328125;18;6002.66943359375;18;5827.4375
19;243.726303100586;19;243.878555297852;19;232.794921875;19;232.978530883789;19;242.367858886719;19;234.579177856445;19;986.1865234375;19;985.751892089844;19;1009.45928955078;19;1008.58850097656;19;1002.87542724609;19;1007.85046386719;19;2476.265625;19;2476.77978515625;19;2481.67016601563;19;2479.18994140625;19;2483.82275390625;19;2511.796875;19;4020.99658203125;19;4017.08569335938;19;3998.82543945313;19;3943.46337890625;19;4022.77416992188;19;4036.82202148438;19;4488.00048828125;19;4478.23193359375;19;4464.7626953125;19;4367.3251953125;19;4470.49072265625;19;4447.14892578125;19;5020.65966796875;19;5006.03076171875;19;4983.810546875;19;4813.6298828125;19;5009.4013671875;19;4935.31005859375;19;6012.1787109375;19;5973.83740234375;19;5993.2685546875;19;5562.68115234375;19;6002.4501953125;19;5827.5576171875
