05_L1_t_PAC1;05_L1_I_PAC1;05_L1_t_PAC2;05_L1_I_PAC2;05_L2_t_PAC1;05_L2_I_PAC1;05_L2_t_PAC2;05_L2_I_PAC2;05_L3_t_PAC1;05_L3_I_PAC1;05_L3_t_PAC2;05_L3_I_PAC2;20_L1_t_PAC1;20_L1_I_PAC1;20_L1_t_PAC2;20_L1_I_PAC2;20_L2_t_PAC1;20_L2_I_PAC1;20_L2_t_PAC2;20_L2_I_PAC2;20_L3_t_PAC1;20_L3_I_PAC1;20_L3_t_PAC2;20_L3_I_PAC2;50_L1_t_PAC1;50_L1_I_PAC1;50_L1_t_PAC2;50_L1_I_PAC2;50_L2_t_PAC1;50_L2_I_PAC1;50_L2_t_PAC2;50_L2_I_PAC2;50_L3_t_PAC1;50_L3_I_PAC1;50_L3_t_PAC2;50_L3_I_PAC2;80_L1_t_PAC1;80_L1_I_PAC1;80_L1_t_PAC2;80_L1_I_PAC2;80_L2_t_PAC1;80_L2_I_PAC1;80_L2_t_PAC2;80_L2_I_PAC2;80_L3_t_PAC1;80_L3_I_PAC1;80_L3_t_PAC2;80_L3_I_PAC2;90_L1_t_PAC1;90_L1_I_PAC1;90_L1_t_PAC2;90_L1_I_PAC2;90_L2_t_PAC1;90_L2_I_PAC1;90_L2_t_PAC2;90_L2_I_PAC2;90_L3_t_PAC1;90_L3_I_PAC1;90_L3_t_PAC2;90_L3_I_PAC2;100_L1_t_PAC1;100_L1_I_PAC1;100_L1_t_PAC2;100_L1_I_PAC2;100_L2_t_PAC1;100_L2_I_PAC1;100_L2_t_PAC2;100_L2_I_PAC2;100_L3_t_PAC1;100_L3_I_PAC1;100_L3_t_PAC2;100_L3_I_PAC2;120_L1_t_PAC1;120_L1_I_PAC1;120_L1_t_PAC2;120_L1_I_PAC2;120_L2_t_PAC1;120_L2_I_PAC1;120_L2_t_PAC2;120_L2_I_PAC2;120_L3_t_PAC1;120_L3_I_PAC1;120_L3_t_PAC2;120_L3_I_PAC2
10;252.869567871094;10;272.449371337891;10;232.810256958008;10;232.961563110352;10;245.59765625;10;245.942886352539;10;1014.94622802734;10;1137.37414550781;10;1038.06787109375;10;1037.271484375;10;992.511596679688;10;992.269226074219;10;2509.87817382813;10;2849.1787109375;10;2519.35522460938;10;2515.80151367188;10;2503.46142578125;10;2501.111328125;10;4017.83837890625;10;4534.669921875;10;4027.80908203125;10;4016.46411132813;10;4001.39111328125;10;3993.34643554688;10;4489.337890625;10;5022.048828125;10;4473.96044921875;10;4452.14306640625;10;4494.765625;10;4485.80126953125;10;4990.33740234375;10;5512.66015625;10;5001.96142578125;10;4953.16845703125;10;4986.85302734375;10;4968.4765625;10;5989.685546875;10;6431.7138671875;10;5984.95263671875;10;5850.57275390625;10;6003.2626953125;10;5971.8779296875
11;252.341247558594;11;271.886535644531;11;232.312057495117;11;232.493530273438;11;245.059921264648;11;245.429382324219;11;1014.93597412109;11;1137.46667480469;11;1038.07165527344;11;1037.1845703125;11;992.561950683594;11;992.092163085938;11;2510.48852539063;11;2849.63037109375;11;2519.96459960938;11;2516.28588867188;11;2503.533203125;11;2501.14111328125;11;4017.83837890625;11;4529.51416015625;11;4027.80908203125;11;4011.98559570313;11;4001.39111328125;11;3988.42431640625;11;4505.28076171875;11;5037.46142578125;11;4488.486328125;11;4466.9326171875;11;4510.14892578125;11;4497.35693359375;11;4997.09423828125;11;5520.0595703125;11;5008.98046875;11;4960.666015625;11;4993.5791015625;11;4976.205078125;11;5995.07275390625;11;6448.62060546875;11;5988.8935546875;11;5861.31103515625;11;6006.19970703125;11;5979.98095703125
12;252.650253295898;12;272.293914794922;12;232.538146972656;12;232.704620361328;12;245.348968505859;12;245.779373168945;12;1011.07861328125;12;1133.07165527344;12;1034.12719726563;12;1033.3779296875;12;988.784362792969;12;988.562805175781;12;2510.16064453125;12;2849.26391601563;12;2520.05444335938;12;2516.35107421875;12;2503.68115234375;12;2501.25146484375;12;4017.69482421875;12;4529.51416015625;12;4027.54467773438;12;4011.98559570313;12;4000.69360351563;12;3988.42431640625;12;4518.74755859375;12;5048.41455078125;12;4530.1708984375;12;4513.072265625;12;4514.40625;12;4502.5458984375;12;4997.1513671875;12;5516.458984375;12;5009.33837890625;12;4957.57666015625;12;4994.2919921875;12;4973.267578125;12;5987.931640625;12;6439.36376953125;12;5982.3359375;12;5849.05615234375;12;5999.01220703125;12;5963.5
13;252.59211730957;13;272.247589111328;13;232.489807128906;13;232.718246459961;13;245.228958129883;13;245.645385742188;13;1013.35314941406;13;1135.77160644531;13;1036.40539550781;13;1035.79650878906;13;991.147888183594;13;991.069458007813;13;2510.07739257813;13;2849.30053710938;13;2519.73901367188;13;2515.82080078125;13;2503.48901367188;13;2501.0615234375;13;4017.69482421875;13;4533.28955078125;13;4027.54467773438;13;4015.61889648438;13;4000.69360351563;13;3992.3037109375;13;4520.3125;13;5050.30322265625;13;4548.05810546875;13;4523.99267578125;13;4521.5322265625;13;4510.13134765625;13;4994.27294921875;13;5516.56884765625;13;5006.72216796875;13;4957.7548828125;13;4991.8212890625;13;4973.47998046875;13;5989.42041015625;13;6448.2734375;13;5985.2978515625;13;5856.1630859375;13;6002.59765625;13;5975.66748046875
14;252.683959960938;14;272.204254150391;14;232.558685302734;14;232.704650878906;14;245.333648681641;14;245.662261962891;14;1014.10809326172;14;1136.91064453125;14;1037.19873046875;14;1036.8486328125;14;991.764038085938;14;991.896850585938;14;2510.55126953125;14;2849.50073242188;14;2519.56884765625;14;2516.20483398438;14;2503.63256835938;14;2501.40625;14;4018.29711914063;14;4535.35498046875;14;4028.12329101563;14;4017.77978515625;14;4000.55053710938;14;3992.75756835938;14;4524.62060546875;14;5053.845703125;14;4552.64111328125;14;4527.55810546875;14;4527.45263671875;14;4514.38427734375;14;4997.6474609375;14;5516.3603515625;14;5009.46484375;14;4956.8828125;14;4994.63134765625;14;4973.34228515625;14;5996.87841796875;14;6462.91796875;14;5990.25;14;5865.26220703125;14;6009.9140625;14;5987.10302734375
15;252.675262451172;15;272.298034667969;15;232.506683349609;15;232.712326049805;15;245.338638305664;15;245.726852416992;15;1015.90356445313;15;1138.51806640625;15;1039.19555664063;15;1038.39953613281;15;993.240173339844;15;993.022399902344;15;2510.67431640625;15;2849.6552734375;15;2519.77563476563;15;2516.05419921875;15;2504.01391601563;15;2501.50708007813;15;4016.64794921875;15;4533.05908203125;15;4026.640625;15;4016.34375;15;3998.53930664063;15;3990.49365234375;15;4523.64697265625;15;5051.04248046875;15;4552.185546875;15;4524.8544921875;15;4522.263671875;15;4503.31591796875;15;4990.9560546875;15;5512.009765625;15;5002.26708984375;15;4952.8525390625;15;4988.03271484375;15;4969.04833984375;15;6000.55126953125;15;6461.92919921875;15;5995.14697265625;15;5864.89599609375;15;6015.14697265625;15;5987.3564453125
16;252.694900512695;16;272.298034667969;16;232.524826049805;16;232.712326049805;16;245.328674316406;16;245.726852416992;16;1015.29144287109;16;1138.02722167969;16;1038.50524902344;16;1037.96520996094;16;992.697082519531;16;992.762084960938;16;2509.97534179688;16;2848.82836914063;16;2519.66552734375;16;2516.14013671875;16;2503.85717773438;16;2501.40209960938;16;4018.07202148438;16;4531.85791015625;16;4027.24438476563;16;4014.7900390625;16;4000.18798828125;16;3990.5478515625;16;4520.20068359375;16;5049.0224609375;16;4543.10400390625;16;4516.43310546875;16;4499.4384765625;16;4486.3369140625;16;4997.01953125;16;5518.20947265625;16;5008.88720703125;16;4959.10400390625;16;4994.29296875;16;4975.091796875;16;6002.62646484375;16;6466.20166015625;16;5996.7587890625;16;5868.4931640625;16;6017.876953125;16;5992.2333984375
17;252.672027587891;17;272.295471191406;17;232.492004394531;17;232.726745605469;17;245.300064086914;17;245.742935180664;17;1015.92163085938;17;1138.43286132813;17;1039.12463378906;17;1038.35925292969;17;993.574523925781;17;993.234008789063;17;2509.1611328125;17;2847.43286132813;17;2519.259765625;17;2515.01000976563;17;2502.96362304688;17;2499.92211914063;17;4015.77758789063;17;4533.068359375;17;4025.79858398438;17;4017.16284179688;17;3998.69384765625;17;3992.18798828125;17;4520.33740234375;17;5048.5146484375;17;4540.623046875;17;4516.1376953125;17;4498.4638671875;17;4485.7197265625;17;4992.556640625;17;5513.33740234375;17;5004.353515625;17;4954.29638671875;17;4989.92578125;17;4970.47705078125;17;5999.15380859375;17;6462.705078125;17;5993.595703125;17;5866.08251953125;17;6015.13720703125;17;5989.23193359375
18;252.499816894531;18;272.027130126953;18;232.330703735352;18;232.469512939453;18;245.184188842773;18;245.500061035156;18;1015.03863525391;18;1137.73901367188;18;1038.244140625;18;1037.63684082031;18;992.572875976563;18;992.56689453125;18;2509.87133789063;18;2849.095703125;18;2519.25390625;18;2516.31176757813;18;2503.17993164063;18;2501.61767578125;18;4015.67749023438;18;4530.216796875;18;4026.4091796875;18;4015.15551757813;18;3998.6923828125;18;3989.81396484375;18;4520.701171875;18;5048.08251953125;18;4541.19091796875;18;4515.5;18;4498.66796875;18;4485.4560546875;18;4996.0107421875;18;5515.890625;18;5007.46728515625;18;4956.50244140625;18;4993.587890625;18;4973.4423828125;18;6003.92041015625;18;6464.4111328125;18;5996.81396484375;18;5866.0439453125;18;6018.59033203125;18;5990.3115234375
19;252.835845947266;19;272.526550292969;19;232.594223022461;19;232.851638793945;19;245.521850585938;19;245.948776245117;19;1015.44116210938;19;1137.62145996094;19;1038.63403320313;19;1037.61657714844;19;993.035034179688;19;992.609924316406;19;2510.15478515625;19;2848.94848632813;19;2519.80126953125;19;2515.890625;19;2503.45727539063;19;2500.77783203125;19;4017.19213867188;19;4533.25146484375;19;4027.87353515625;19;4017.79125976563;19;4000.11694335938;19;3992.30444335938;19;4517.0546875;19;5045.3203125;19;4536.67626953125;19;4511.595703125;19;4495.412109375;19;4483.33642578125;19;4990.34326171875;19;5511.96630859375;19;5002.638671875;19;4953.52734375;19;4988.77734375;19;4970.5048828125;19;5988.3251953125;19;6459.3857421875;19;5981.646484375;19;5861.078125;19;6003.0966796875;19;5985.15576171875
