05_L1_t_PAC1;05_L1_I_PAC1;05_L1_t_PAC2;05_L1_I_PAC2;05_L2_t_PAC1;05_L2_I_PAC1;05_L2_t_PAC2;05_L2_I_PAC2;05_L3_t_PAC1;05_L3_I_PAC1;05_L3_t_PAC2;05_L3_I_PAC2;20_L1_t_PAC1;20_L1_I_PAC1;20_L1_t_PAC2;20_L1_I_PAC2;20_L2_t_PAC1;20_L2_I_PAC1;20_L2_t_PAC2;20_L2_I_PAC2;20_L3_t_PAC1;20_L3_I_PAC1;20_L3_t_PAC2;20_L3_I_PAC2;50_L1_t_PAC1;50_L1_I_PAC1;50_L1_t_PAC2;50_L1_I_PAC2;50_L2_t_PAC1;50_L2_I_PAC1;50_L2_t_PAC2;50_L2_I_PAC2;50_L3_t_PAC1;50_L3_I_PAC1;50_L3_t_PAC2;50_L3_I_PAC2;80_L1_t_PAC1;80_L1_I_PAC1;80_L1_t_PAC2;80_L1_I_PAC2;80_L2_t_PAC1;80_L2_I_PAC1;80_L2_t_PAC2;80_L2_I_PAC2;80_L3_t_PAC1;80_L3_I_PAC1;80_L3_t_PAC2;80_L3_I_PAC2;90_L1_t_PAC1;90_L1_I_PAC1;90_L1_t_PAC2;90_L1_I_PAC2;90_L2_t_PAC1;90_L2_I_PAC1;90_L2_t_PAC2;90_L2_I_PAC2;90_L3_t_PAC1;90_L3_I_PAC1;90_L3_t_PAC2;90_L3_I_PAC2;100_L1_t_PAC1;100_L1_I_PAC1;100_L1_t_PAC2;100_L1_I_PAC2;100_L2_t_PAC1;100_L2_I_PAC1;100_L2_t_PAC2;100_L2_I_PAC2;100_L3_t_PAC1;100_L3_I_PAC1;100_L3_t_PAC2;100_L3_I_PAC2;120_L1_t_PAC1;120_L1_I_PAC1;120_L1_t_PAC2;120_L1_I_PAC2;120_L2_t_PAC1;120_L2_I_PAC1;120_L2_t_PAC2;120_L2_I_PAC2;120_L3_t_PAC1;120_L3_I_PAC1;120_L3_t_PAC2;120_L3_I_PAC2
474;149.855392456055;474;150.054718017578;474;134.581451416016;474;134.877548217773;474;146.646697998047;474;147.091461181641;474;583.105651855469;474;582.874938964844;474;595.6962890625;474;595.609741210938;474;572.072692871094;474;572.442565917969;474;1489.92028808594;474;1486.72351074219;474;1466.6748046875;474;1464.76049804688;474;1492.55676269531;474;1491.95922851563;474;2399.48364257813;474;2393.4267578125;474;2393.37890625;474;2378.5009765625;474;2409.27856445313;474;2407.49291992188;474;2706.85302734375;474;2697.7314453125;474;2706.51000976563;474;2666.00366210938;474;2718.0869140625;474;2714.60986328125;474;3008.68725585938;474;2999.55883789063;474;3000.32470703125;474;2928.13208007813;474;2984.87255859375;474;2984.66430664063;474;3619.88305664063;474;3546.79809570313;474;3640.07885742188;474;3452.8388671875;474;3606.68872070313;474;3589.40893554688
475;149.871185302734;475;150.069778442383;475;134.561157226563;475;134.862503051758;475;146.661468505859;475;147.095596313477;475;607.158508300781;475;606.37255859375;475;611.649108886719;475;611.767333984375;475;591.861633300781;475;592.837768554688;475;1488.55834960938;475;1485.16467285156;475;1465.49816894531;475;1463.56555175781;475;1490.86193847656;475;1490.21447753906;475;2398.93383789063;475;2391.859375;475;2393.25463867188;475;2378.28833007813;475;2409.0810546875;475;2406.63793945313;475;2700.70751953125;475;2692.126953125;475;2700.37280273438;475;2661.0869140625;475;2711.68212890625;475;2709.53515625;475;3011.24951171875;475;2999.64501953125;475;3003.04809570313;475;2928.2939453125;475;2987.5390625;475;2984.20849609375;475;3616.90600585938;475;3546.79809570313;475;3636.90551757813;475;3452.8388671875;475;3603.38745117188;475;3589.40893554688
476;149.854095458984;476;150.056289672852;476;134.592895507813;476;134.889404296875;476;146.659805297852;476;147.097625732422;476;609.528991699219;476;608.862670898438;476;619.363037109375;476;619.155822753906;476;612.328491210938;476;612.527648925781;476;1488.24975585938;476;1484.73571777344;476;1465.66955566406;476;1463.58996582031;476;1490.91931152344;476;1490.21008300781;476;2400.90185546875;476;2393.83740234375;476;2394.41870117188;476;2379.11450195313;476;2410.19799804688;476;2407.8212890625;476;2706.84765625;476;2698.40942382813;476;2706.73315429688;476;2666.8017578125;476;2718.5068359375;476;2715.4169921875;476;3010.44555664063;476;2998.36303710938;476;3002.07104492188;476;2927.447265625;476;2986.81860351563;476;2983.92846679688;476;3618.84375;476;3546.294921875;476;3639.3271484375;476;3452.4697265625;476;3605.38989257813;476;3588.86108398438
477;149.869171142578;477;150.066635131836;477;134.630233764648;477;134.926956176758;477;146.664901733398;477;147.106796264648;477;609.778198242188;477;608.919738769531;477;619.510986328125;477;619.309020996094;477;612.92333984375;477;613.183410644531;477;1487.2900390625;477;1504.85009765625;477;1464.70288085938;477;1469.43737792969;477;1490.54736328125;477;1493.94201660156;477;2400.90185546875;477;2393.83740234375;477;2394.41870117188;477;2379.11450195313;477;2410.19799804688;477;2407.8212890625;477;2705.49291992188;477;2697.66967773438;477;2705.57250976563;477;2666.17895507813;477;2716.8017578125;477;2714.5693359375;477;3010.390625;477;2996.35571289063;477;3002.45727539063;477;2926.2041015625;477;2987.57568359375;477;2982.47290039063;477;3615.2294921875;477;3543.26611328125;477;3636.05151367188;477;3449.79345703125;477;3602.07373046875;477;3585.83911132813
478;149.767013549805;478;149.978561401367;478;134.526260375977;478;134.822067260742;478;146.575134277344;478;147.006362915039;478;610.08447265625;478;609.235778808594;478;619.665832519531;478;619.476440429688;478;613.119750976563;478;613.385559082031;478;1506.2919921875;478;1504.85009765625;478;1470.72534179688;478;1469.43737792969;478;1494.63940429688;478;1493.94201660156;478;2400.73876953125;478;2393.94506835938;478;2393.96728515625;478;2378.9814453125;478;2410.13842773438;478;2407.92797851563;478;2706.53564453125;478;2697.22631835938;478;2706.58740234375;478;2665.56909179688;478;2717.98046875;478;2714.86181640625;478;3006.98193359375;478;2996.48388671875;478;3000.71313476563;478;2926.97827148438;478;2985.90380859375;478;2983.46459960938;478;3616.94116210938;478;3543.8583984375;478;3638.18432617188;478;3450.82495117188;478;3604.89624023438;478;3587.58227539063
479;149.859680175781;479;150.029418945313;479;134.565200805664;479;134.852416992188;479;146.636001586914;479;147.101669311523;479;609.632263183594;479;608.736450195313;479;619.322204589844;479;619.12548828125;479;612.791442871094;479;613.002624511719;479;1542.67932128906;479;1539.20568847656;479;1484.86181640625;479;1482.84204101563;479;1498.67724609375;479;1497.96838378906;479;2399.13012695313;479;2392.87939453125;479;2392.85009765625;479;2378.05126953125;479;2408.32006835938;479;2406.43359375;479;2705.69018554688;479;2697.44311523438;479;2705.99047851563;479;2665.8134765625;479;2716.71020507813;479;2714.63989257813;479;3009.13745117188;479;2996.01416015625;479;3001.10864257813;479;2925.74194335938;479;2985.85424804688;479;2981.83764648438;479;3612.98583984375;479;3541.4892578125;479;3634.150390625;479;3448.0361328125;479;3600.74560546875;479;3584.20043945313
480;149.759201049805;480;149.950820922852;480;134.496337890625;480;134.781265258789;480;146.571029663086;480;147.019088745117;480;610.095764160156;480;609.247131347656;480;619.804992675781;480;619.614685058594;480;613.169128417969;480;613.502502441406;480;1542.67932128906;480;1539.20568847656;480;1484.86181640625;480;1482.84204101563;480;1498.67724609375;480;1497.96838378906;480;2400.46313476563;480;2393.57568359375;480;2394.20288085938;480;2379.07495117188;480;2409.47680664063;480;2406.970703125;480;2705.39770507813;480;2696.17016601563;480;2705.4052734375;480;2664.720703125;480;2716.6416015625;480;2712.95947265625;480;3011.23071289063;480;2998.64038085938;480;3002.80639648438;480;2927.76879882813;480;2987.14477539063;480;2983.90283203125;480;3613.58666992188;480;3541.98974609375;480;3633.89672851563;480;3447.71362304688;480;3601.1181640625;480;3584.51586914063
481;149.827423095703;481;150.01725769043;481;134.598129272461;481;134.889572143555;481;146.672378540039;481;147.132659912109;481;609.62060546875;481;608.771057128906;481;619.145751953125;481;618.961791992188;481;612.657287597656;481;612.894470214844;481;1542.84643554688;481;1539.37768554688;481;1485.29931640625;481;1483.25402832031;481;1498.43273925781;481;1497.68286132813;481;2398.95874023438;481;2392.20092773438;481;2392.71362304688;481;2378.08642578125;481;2408.17919921875;481;2406.26684570313;481;2706.67358398438;481;2698.607421875;481;2707.5126953125;481;2667.58715820313;481;2718.26416015625;481;2715.78588867188;481;3008.19384765625;481;2996.447265625;481;2999.98291015625;481;2925.82788085938;481;2984.7158203125;481;2981.51806640625;481;3615.58251953125;481;3544.10815429688;481;3635.85400390625;481;3449.79833984375;481;3602.65283203125;481;3585.53198242188
482;149.843383789063;482;150.02326965332;482;134.595932006836;482;134.891250610352;482;146.689636230469;482;147.160110473633;482;610.040954589844;482;609.230590820313;482;619.439208984375;482;619.217529296875;482;613.008972167969;482;613.261047363281;482;1543.11474609375;482;1539.68090820313;482;1485.306640625;482;1483.32495117188;482;1498.3271484375;482;1497.634765625;482;2398.95874023438;482;2392.20092773438;482;2392.71362304688;482;2378.08642578125;482;2408.17919921875;482;2406.26684570313;482;2704.92114257813;482;2696.72827148438;482;2706.05883789063;482;2666.3623046875;482;2716.3935546875;482;2714.19213867188;482;3008.32080078125;482;2995.13940429688;482;3001.12524414063;482;2926.01440429688;482;2984.896484375;482;2980.05395507813;482;3614.7333984375;482;3543.67260742188;482;3634.98876953125;482;3449.5556640625;482;3601.53979492188;482;3585.921875
483;149.85319519043;483;150.060760498047;483;134.525909423828;483;134.821075439453;483;146.663436889648;483;147.096694946289;483;609.496826171875;483;608.589965820313;483;618.75634765625;483;618.545227050781;483;612.284057617188;483;612.49755859375;483;1543.41333007813;483;1539.86743164063;483;1486.09033203125;483;1484.03759765625;483;1498.59643554688;483;1497.81579589844;483;2400.0009765625;483;2393.49731445313;483;2393.2021484375;483;2378.44677734375;483;2409.30297851563;483;2407.38256835938;483;2707.62377929688;483;2698.6494140625;483;2708.365234375;483;2667.70825195313;483;2719.08935546875;483;2715.71948242188;483;3006.9736328125;483;2995.71435546875;483;3000.86572265625;483;2927.02001953125;483;2983.640625;483;2980.88793945313;483;3615.56298828125;483;3542.20458984375;483;3635.80981445313;483;3447.98266601563;483;3602.51806640625;483;3584.34130859375
484;149.820693969727;484;149.927719116211;484;134.517852783203;484;134.765274047852;484;146.618606567383;484;147.002258300781;484;609.389465332031;484;608.584106445313;484;618.720947265625;484;618.505432128906;484;612.211059570313;484;612.567321777344;484;1543.07641601563;484;1540.08129882813;484;1485.95349121094;484;1484.04931640625;484;1498.03088378906;484;1497.11157226563;484;2399.05493164063;484;2392.14428710938;484;2391.95532226563;484;2376.98461914063;484;2408.07958984375;484;2405.67529296875;484;2706.30932617188;484;2697.55615234375;484;2706.10375976563;484;2665.78344726563;484;2716.89208984375;484;2714.08642578125;484;3008.11840820313;484;2996.822265625;484;3002.2998046875;484;2928.04833984375;484;2984.68139648438;484;2980.9697265625;484;3613.4560546875;484;3543.55834960938;484;3633.4560546875;484;3448.5;484;3599.95288085938;484;3585.10131835938
485;149.735763549805;485;149.927719116211;485;134.495101928711;485;134.765274047852;485;146.541198730469;485;147.002258300781;485;610.270080566406;485;609.399353027344;485;619.473999023438;485;619.286560058594;485;613.360595703125;485;613.580993652344;485;1543.61022949219;485;1540.5654296875;485;1486.01403808594;485;1483.89611816406;485;1497.88232421875;485;1496.69396972656;485;2399.45947265625;485;2392.51049804688;485;2392.61987304688;485;2377.595703125;485;2408.82348632813;485;2406.59594726563;485;2700.20434570313;485;2695.60766601563;485;2696.07592773438;485;2664.65087890625;485;2687.4052734375;485;2704.86499023438;485;3010.27783203125;485;2997.62255859375;485;3003.83471679688;485;2928.54833984375;485;2985.5419921875;485;2981.35986328125;485;3613.84375;485;3541.61499023438;485;3632.88940429688;485;3446.77880859375;485;3599.6904296875;485;3581.92944335938
486;149.587005615234;486;149.795639038086;486;134.326080322266;486;134.608657836914;486;146.339385986328;486;146.799652099609;486;609.760681152344;486;608.958740234375;486;618.987670898438;486;618.761596679688;486;612.771911621094;486;613.041198730469;486;1544.06530761719;486;1540.84606933594;486;1485.45007324219;486;1483.68505859375;486;1497.92333984375;486;1497.07446289063;486;2399.4052734375;486;2393.06591796875;486;2392.7646484375;486;2378.25537109375;486;2409.11352539063;486;2407.07495117188;486;2700.20434570313;486;2691.81469726563;486;2696.07592773438;486;2658.39379882813;486;2687.4052734375;486;2684.31909179688;486;3010.77880859375;486;2999.13061523438;486;3004.17529296875;486;2929.77416992188;486;2986.05249023438;486;2982.98095703125;486;3615.5712890625;486;3543.57836914063;486;3635.6376953125;486;3449.2177734375;486;3602.115234375;486;3584.279296875
487;149.587005615234;487;149.795639038086;487;134.326080322266;487;134.608657836914;487;146.339385986328;487;146.799652099609;487;610.356628417969;487;609.518859863281;487;619.668395996094;487;619.480651855469;487;613.39697265625;487;613.584350585938;487;1542.91625976563;487;1539.60107421875;487;1484.6416015625;487;1482.53967285156;487;1497.22729492188;487;1496.42749023438;487;2398.70092773438;487;2391.42211914063;487;2391.04272460938;487;2375.52685546875;487;2407.37353515625;487;2404.7724609375;487;2700.37939453125;487;2692.67846679688;487;2694.03735351563;487;2657.68041992188;487;2685.9443359375;487;2683.69287109375;487;3010.21215820313;487;2997.40991210938;487;3002.94970703125;487;2927.64599609375;487;2985.33764648438;487;2981.04956054688;487;3607.88842773438;487;3538.28295898438;487;3627.181640625;487;3443.21215820313;487;3593.75610351563;487;3578.8818359375
488;149.502059936523;488;149.701690673828;488;134.329986572266;488;134.607604980469;488;146.290481567383;488;146.737457275391;488;605.14990234375;488;604.21044921875;488;598.763610839844;488;597.761474609375;488;607.370910644531;488;607.270202636719;488;1531.57299804688;488;1526.740234375;488;1478.91137695313;488;1476.27026367188;488;1495.62658691406;488;1494.87756347656;488;2400.8046875;488;2394.4130859375;488;2393.10668945313;488;2378.50366210938;488;2409.35205078125;488;2407.48413085938;488;2700.37939453125;488;2692.67846679688;488;2694.03735351563;488;2657.68041992188;488;2685.9443359375;488;2683.69287109375;488;3006.81762695313;488;2994.67749023438;488;3001.9345703125;488;2928.68334960938;488;2985.80493164063;488;2986.33374023438;488;3614.54858398438;488;3541.84814453125;488;3632.82275390625;488;3446.61499023438;488;3600.13037109375;488;3582.98315429688
489;149.502059936523;489;149.85124206543;489;134.329986572266;489;134.73503112793;489;146.290481567383;489;146.905059814453;489;596.365295410156;489;595.644836425781;489;561.7626953125;489;561.400329589844;489;599.508422851563;489;599.691650390625;489;1498.30517578125;489;1493.79016113281;489;1467.37341308594;489;1464.88635253906;489;1493.82202148438;489;1492.98388671875;489;2398.83837890625;489;2392.1484375;489;2391.26708984375;489;2376.2490234375;489;2407.08178710938;489;2405.05737304688;489;2693.16967773438;489;2685.3828125;489;2686.98754882813;489;2651.455078125;489;2679.24975585938;489;2677.36083984375;489;3004.53100585938;489;2992.337890625;489;3006.27490234375;489;2928.87622070313;489;3004.09228515625;489;3001.50244140625;489;3612.40966796875;489;3542.14428710938;489;3630.9716796875;489;3446.66650390625;489;3598.5654296875;489;3583.07690429688
490;149.862548828125;490;150.071746826172;490;134.58039855957;490;134.873443603516;490;146.613662719727;490;147.067352294922;490;594.829833984375;490;594.078491210938;490;558.866821289063;490;558.698913574219;490;598.768737792969;490;599.060302734375;490;1486.34777832031;490;1483.05871582031;490;1462.31201171875;490;1460.52954101563;490;1489.93200683594;490;1489.41271972656;490;2400.66064453125;490;2393.81396484375;490;2393.18920898438;490;2378.11743164063;490;2409.97827148438;490;2407.63940429688;490;2699.55224609375;490;2685.3828125;490;2693.23681640625;490;2651.455078125;490;2685.35595703125;490;2677.36083984375;490;3010.02392578125;490;2997.99951171875;490;3011.12573242188;490;2933.27978515625;490;3012.033203125;490;3008.44604492188;490;3613.57958984375;490;3541.49047851563;490;3631.47778320313;490;3445.46044921875;490;3598.79931640625;490;3582.181640625
491;152.372299194336;491;152.678787231445;491;143.708068847656;491;144.510711669922;491;148.352645874023;491;148.941116333008;491;595.065551757813;491;594.287231445313;491;558.984313964844;491;558.809753417969;491;598.953369140625;491;599.183410644531;491;1487.38659667969;491;1484.31616210938;491;1464.49194335938;491;1462.61474609375;491;1491.54150390625;491;1490.44714355469;491;2397.58520507813;491;2390.89379882813;491;2389.8701171875;491;2375.19970703125;491;2406.70727539063;491;2404.73364257813;491;2703.8369140625;491;2695.8193359375;491;2697.07885742188;491;2659.96533203125;491;2689.10546875;491;2686.61352539063;491;3008.2470703125;491;2996.94873046875;491;3009.38110351563;491;2932.474609375;491;3010.41064453125;491;3007.42602539063;491;3614.51293945313;491;3542.35864257813;491;3632.92602539063;491;3447.07836914063;491;3599.62060546875;491;3582.55029296875
492;164.620697021484;492;164.799697875977;492;188.219772338867;492;188.777282714844;492;159.508377075195;492;160.078323364258;492;594.548522949219;492;593.742004394531;492;558.68017578125;492;558.54541015625;492;598.5302734375;492;598.840270996094;492;1495.59155273438;492;1492.76586914063;492;1496.17895507813;492;1496.17395019531;492;1498.48791503906;492;1498.28930664063;492;2399.15502929688;492;2392.408203125;492;2391.00756835938;492;2376.14965820313;492;2408.3798828125;492;2406.05688476563;492;2704.63720703125;492;2695.8193359375;492;2697.623046875;492;2659.96533203125;492;2690.18725585938;492;2686.61352539063;492;3009.44604492188;492;2996.59936523438;492;3010.84985351563;492;2932.11108398438;492;3011.69189453125;492;3007.33447265625;492;3610.279296875;492;3540.61328125;492;3621.24658203125;492;3445.47485351563;492;3593.474609375;492;3580.38793945313
