05_L1_t_PAC1;05_L1_I_PAC1;05_L1_t_PAC2;05_L1_I_PAC2;05_L2_t_PAC1;05_L2_I_PAC1;05_L2_t_PAC2;05_L2_I_PAC2;05_L3_t_PAC1;05_L3_I_PAC1;05_L3_t_PAC2;05_L3_I_PAC2;20_L1_t_PAC1;20_L1_I_PAC1;20_L1_t_PAC2;20_L1_I_PAC2;20_L2_t_PAC1;20_L2_I_PAC1;20_L2_t_PAC2;20_L2_I_PAC2;20_L3_t_PAC1;20_L3_I_PAC1;20_L3_t_PAC2;20_L3_I_PAC2;50_L1_t_PAC1;50_L1_I_PAC1;50_L1_t_PAC2;50_L1_I_PAC2;50_L2_t_PAC1;50_L2_I_PAC1;50_L2_t_PAC2;50_L2_I_PAC2;50_L3_t_PAC1;50_L3_I_PAC1;50_L3_t_PAC2;50_L3_I_PAC2;80_L1_t_PAC1;80_L1_I_PAC1;80_L1_t_PAC2;80_L1_I_PAC2;80_L2_t_PAC1;80_L2_I_PAC1;80_L2_t_PAC2;80_L2_I_PAC2;80_L3_t_PAC1;80_L3_I_PAC1;80_L3_t_PAC2;80_L3_I_PAC2;90_L1_t_PAC1;90_L1_I_PAC1;90_L1_t_PAC2;90_L1_I_PAC2;90_L2_t_PAC1;90_L2_I_PAC1;90_L2_t_PAC2;90_L2_I_PAC2;90_L3_t_PAC1;90_L3_I_PAC1;90_L3_t_PAC2;90_L3_I_PAC2;100_L1_t_PAC1;100_L1_I_PAC1;100_L1_t_PAC2;100_L1_I_PAC2;100_L2_t_PAC1;100_L2_I_PAC1;100_L2_t_PAC2;100_L2_I_PAC2;100_L3_t_PAC1;100_L3_I_PAC1;100_L3_t_PAC2;100_L3_I_PAC2;120_L1_t_PAC1;120_L1_I_PAC1;120_L1_t_PAC2;120_L1_I_PAC2;120_L2_t_PAC1;120_L2_I_PAC1;120_L2_t_PAC2;120_L2_I_PAC2;120_L3_t_PAC1;120_L3_I_PAC1;120_L3_t_PAC2;120_L3_I_PAC2
10;129.68473815918;10;129.683578491211;10;90.4271697998047;10;90.6226196289063;10;113.507652282715;10;113.716110229492;10;514.576599121094;10;513.596252441406;10;530.53662109375;10;530.003356933594;10;523.277587890625;10;522.955200195313;10;1254.27087402344;10;1251.46936035156;10;1263.86950683594;10;1261.50256347656;10;1261.09912109375;10;1259.56799316406;10;2012.8291015625;10;2007.54125976563;10;2005.74572753906;10;2000.86938476563;10;1989.54650878906;10;1986.62976074219;10;2222.57275390625;10;2216.1826171875;10;2215.177734375;10;2208.78515625;10;2225.54907226563;10;2221.68603515625;10;2511.37670898438;10;2504.16552734375;10;2536.01586914063;10;2526.53784179688;10;2517.13452148438;10;2511.7275390625;10;2999.73168945313;10;2991.42114257813;10;3025.478515625;10;2995.2998046875;10;2997.994140625;10;2990.07006835938
11;129.696212768555;11;129.701797485352;11;90.4379730224609;11;90.6066589355469;11;113.531402587891;11;113.754257202148;11;514.638549804688;11;513.66650390625;11;530.537353515625;11;529.968688964844;11;523.321533203125;11;522.994384765625;11;1253.86193847656;11;1251.03662109375;11;1263.56530761719;11;1261.45751953125;11;1260.84790039063;11;1259.28442382813;11;2013.34558105469;11;2008.05798339844;11;2005.50366210938;11;2000.56103515625;11;1989.97021484375;11;1986.56042480469;11;2222.287109375;11;2216.38525390625;11;2215.17163085938;11;2208.9267578125;11;2225.75048828125;11;2222.15771484375;11;2512.38525390625;11;2504.84399414063;11;2535.52734375;11;2525.77392578125;11;2517.123046875;11;2511.94067382813;11;3001.4814453125;11;2991.4677734375;11;3025.65209960938;11;2995.64624023438;11;2998.25952148438;11;2989.55297851563
12;129.695495605469;12;129.679641723633;12;90.4365615844727;12;90.5966415405273;12;113.546859741211;12;113.734954833984;12;514.635498046875;12;513.671264648438;12;530.548217773438;12;530.01171875;12;523.351440429688;12;523.068725585938;12;1254.04699707031;12;1250.90747070313;12;1263.78979492188;12;1261.33654785156;12;1261.06323242188;12;1259.20434570313;12;2013.76513671875;12;2008.24951171875;12;2005.66809082031;12;2001.62683105469;12;1989.94702148438;12;1986.69982910156;12;2222.80151367188;12;2217.09814453125;12;2215.04907226563;12;2208.66186523438;12;2225.28149414063;12;2221.38208007813;12;2512.20385742188;12;2504.83715820313;12;2535.83447265625;12;2526.01171875;12;2517.23095703125;12;2512.00708007813;12;3001.04711914063;12;2990.3427734375;12;3025.24877929688;12;2995.39428710938;12;2997.82666015625;12;2989.87719726563
13;129.692428588867;13;129.691131591797;13;90.4282531738281;13;90.6143264770508;13;113.544944763184;13;113.760055541992;13;514.635620117188;13;513.689575195313;13;530.620727539063;13;530.082336425781;13;523.383422851563;13;523.090759277344;13;1253.75634765625;13;1251.03430175781;13;1263.15832519531;13;1261.13842773438;13;1261.01489257813;13;1259.34777832031;13;2013.51843261719;13;2007.89477539063;13;2005.85278320313;13;2001.62280273438;13;1990.45166015625;13;1987.48095703125;13;2221.68212890625;13;2216.12548828125;13;2214.720703125;13;2208.49975585938;13;2224.53295898438;13;2220.744140625;13;2512.55444335938;13;2505.169921875;13;2535.81420898438;13;2526.3095703125;13;2517.48315429688;13;2512.38525390625;13;3000.078125;13;2990.9541015625;13;3025.7509765625;13;2995.7333984375;13;2998.06274414063;13;2989.90576171875
14;129.695251464844;14;129.680679321289;14;90.4398880004883;14;90.6208267211914;14;113.557571411133;14;113.742218017578;14;514.857727050781;14;513.740417480469;14;530.522827148438;14;530.059814453125;14;523.3798828125;14;523.08251953125;14;1254.08190917969;14;1250.90881347656;14;1263.56176757813;14;1261.02404785156;14;1261.26599121094;14;1259.47521972656;14;2013.71350097656;14;2007.86303710938;14;2005.54321289063;14;2000.54992675781;14;1990.31909179688;14;1987.13452148438;14;2228.41967773438;14;2215.41528320313;14;2215.3916015625;14;2207.986328125;14;2226.26000976563;14;2220.88037109375;14;2511.83959960938;14;2504.78002929688;14;2530.42993164063;14;2525.5380859375;14;2515.0107421875;14;2512.23779296875;14;3000.75732421875;14;2991.70971679688;14;3025.53759765625;14;2994.97607421875;14;2998.15502929688;14;2990.20629882813
15;129.695343017578;15;129.691787719727;15;90.4303131103516;15;90.5990905761719;15;113.53630065918;15;113.763732910156;15;514.882080078125;15;513.975524902344;15;530.318298339844;15;529.902954101563;15;523.397521972656;15;523.035339355469;15;1253.69079589844;15;1250.88244628906;15;1263.52575683594;15;1261.46301269531;15;1261.07580566406;15;1259.48620605469;15;2014.34436035156;15;2008.64025878906;15;2005.74145507813;15;2000.78588867188;15;1990.74243164063;15;1987.20532226563;15;2262.34130859375;15;2242.95288085938;15;2224.9833984375;15;2214.31982421875;15;2231.0;15;2225.19702148438;15;2501.42504882813;15;2498.36645507813;15;2484.66284179688;15;2491.99682617188;15;2503.9794921875;15;2502.2177734375;15;3001.76245117188;15;2991.89501953125;15;3025.27563476563;15;2995.14721679688;15;2998.5537109375;15;2990.53857421875
16;129.696899414063;16;129.706771850586;16;90.455696105957;16;90.6330032348633;16;113.547882080078;16;113.725379943848;16;514.972595214844;16;513.920349121094;16;530.30712890625;16;529.746276855469;16;523.522399902344;16;523.1728515625;16;1253.83996582031;16;1250.72119140625;16;1263.51232910156;16;1261.11193847656;16;1261.13159179688;16;1259.40966796875;16;2013.01513671875;16;2008.26306152344;16;2005.40551757813;16;2001.30969238281;16;1990.38940429688;16;1987.01770019531;16;2274.46020507813;16;2265.52685546875;16;2230.73681640625;16;2222.92456054688;16;2231.92431640625;16;2227.39794921875;16;2497.30712890625;16;2490.80395507813;16;2476.40600585938;16;2467.69287109375;16;2503.68774414063;16;2498.11328125;16;3001.02978515625;16;2990.17260742188;16;3025.38330078125;16;2995.61767578125;16;2998.64794921875;16;2990.45092773438
17;129.71044921875;17;129.726272583008;17;90.465087890625;17;90.6380462646484;17;113.526245117188;17;113.734016418457;17;514.978881835938;17;514.012451171875;17;530.42041015625;17;529.900756835938;17;523.638305664063;17;523.352233886719;17;1253.95434570313;17;1250.93127441406;17;1263.8740234375;17;1261.39001464844;17;1260.44909667969;17;1259.10681152344;17;2012.83630371094;17;2007.04162597656;17;2005.72888183594;17;2000.76220703125;17;1990.296875;17;1986.56604003906;17;2274.619140625;17;2268.37524414063;17;2232.017578125;17;2225.36987304688;17;2231.79052734375;17;2227.75512695313;17;2496.72631835938;17;2489.23217773438;17;2475.53833007813;17;2466.51586914063;17;2503.677734375;17;2498.72729492188;17;3000.20874023438;17;2990.12353515625;17;3025.19799804688;17;2995.03442382813;17;2998.68115234375;17;2990.89135742188
18;129.706466674805;18;130.061996459961;18;90.4627456665039;18;91.8596115112305;18;113.52604675293;18;116.375518798828;18;514.912780761719;18;513.750183105469;18;530.413818359375;18;529.783630371094;18;523.59521484375;18;522.672973632813;18;1253.615234375;18;1250.85827636719;18;1263.91906738281;18;1261.6455078125;18;1260.91064453125;18;1258.91479492188;18;2012.83752441406;18;2007.53955078125;18;2005.658203125;18;2001.30212402344;18;1990.07165527344;18;1986.32971191406;18;2276.18139648438;18;2268.54223632813;18;2241.3330078125;18;2228.91015625;18;2248.37646484375;18;2231.50512695313;18;2498.03149414063;18;2490.42236328125;18;2476.20166015625;18;2466.71411132813;18;2504.75268554688;18;2499.62524414063;18;3000.56030273438;18;2990.99169921875;18;3025.13208007813;18;2995.744140625;18;2999.13256835938;18;2991.0322265625
19;136.224014282227;19;135.387145996094;19;107.736053466797;19;105.857948303223;19;153.626251220703;19;149.251525878906;19;512.943176269531;19;509.607788085938;19;526.619018554688;19;520.032287597656;19;511.316833496094;19;493.722991943359;19;1253.23425292969;19;1250.34350585938;19;1263.91064453125;19;1261.59069824219;19;1260.84460449219;19;1259.30578613281;19;2013.79345703125;19;2007.62817382813;19;2005.92456054688;19;2001.14477539063;19;1990.05004882813;19;1986.69104003906;19;2279.87768554688;19;2272.48706054688;19;2250.61376953125;19;2242.64794921875;19;2271.51782226563;19;2262.638671875;19;2498.94091796875;19;2491.48583984375;19;2475.31640625;19;2466.083984375;19;2504.74560546875;19;2499.4541015625;19;3001.81762695313;19;2991.916015625;19;3025.46020507813;19;2995.53295898438;19;2999.79956054688;19;2991.16015625
20;136.224014282227;20;136.251449584961;20;107.736053466797;20;107.879402160645;20;153.626251220703;20;153.833511352539;20;509.78515625;20;508.781707763672;20;517.268005371094;20;516.070922851563;20;486.395202636719;20;485.060760498047;20;1253.48449707031;20;1250.63256835938;20;1263.99597167969;20;1261.74658203125;20;1261.04870605469;20;1259.45483398438;20;2013.28564453125;20;2007.982421875;20;2005.96484375;20;2001.15844726563;20;1990.32592773438;20;1986.68127441406;20;2280.974609375;20;2274.37084960938;20;2250.14111328125;20;2243.86499023438;20;2272.29296875;20;2267.7060546875;20;2498.6083984375;20;2491.6953125;20;2475.21801757813;20;2466.64184570313;20;2505.10546875;20;2499.81958007813;20;3000.8291015625;20;2991.3203125;20;3025.94506835938;20;2995.38525390625;20;3000.265625;20;2992.076171875
21;136.305130004883;21;136.292022705078;21;107.652923583984;21;107.856506347656;21;153.747634887695;21;153.884124755859;21;509.817565917969;21;508.819458007813;21;516.381896972656;21;515.849548339844;21;485.25390625;21;485.016082763672;21;1253.98583984375;21;1251.06823730469;21;1264.05310058594;21;1261.70397949219;21;1261.06750488281;21;1259.33093261719;21;2013.34289550781;21;2007.74084472656;21;2006.234375;21;2001.40673828125;21;1990.55285644531;21;1986.96484375;21;2279.90551757813;21;2273.888671875;21;2250.177734375;21;2243.71801757813;21;2272.72094726563;21;2268.16455078125;21;2497.91015625;21;2490.67626953125;21;2474.67553710938;21;2465.9306640625;21;2505.02734375;21;2499.55639648438;21;3000.94262695313;21;2991.19702148438;21;3025.52124023438;21;2995.45166015625;21;2999.88012695313;21;2991.8134765625
22;136.311859130859;22;136.308883666992;22;107.606910705566;22;107.778984069824;22;153.733383178711;22;153.923217773438;22;509.815551757813;22;508.819641113281;22;516.25146484375;22;515.7373046875;22;485.23876953125;22;484.947479248047;22;1253.96105957031;22;1251.18823242188;22;1263.94030761719;22;1261.94165039063;22;1260.98132324219;22;1259.76538085938;22;2013.19970703125;22;2007.75207519531;22;2006.06408691406;22;2001.42712402344;22;1990.43493652344;22;1987.01391601563;22;2280.01025390625;22;2273.35131835938;22;2250.10180664063;22;2243.2705078125;22;2272.65698242188;22;2268.78173828125;22;2498.54370117188;22;2491.00561523438;22;2475.36254882813;22;2466.19750976563;22;2505.50634765625;22;2500.20483398438;22;3002.421875;22;2992.1591796875;22;3025.25927734375;22;2994.9912109375;22;2999.7353515625;22;2991.80151367188
23;136.293045043945;23;136.289291381836;23;107.610496520996;23;107.792778015137;23;153.723052978516;23;153.892807006836;23;509.837982177734;23;508.909820556641;23;516.195556640625;23;515.706848144531;23;485.180969238281;23;485.017974853516;23;1254.63623046875;23;1251.81555175781;23;1264.67785644531;23;1262.55053710938;23;1262.19494628906;23;1260.916015625;23;2013.87243652344;23;2008.00207519531;23;2005.80590820313;23;2001.00598144531;23;1990.2099609375;23;1986.9990234375;23;2279.00854492188;23;2272.92236328125;23;2248.48388671875;23;2242.76416015625;23;2271.39282226563;23;2267.34912109375;23;2498.81909179688;23;2489.41455078125;23;2475.51293945313;23;2461.29565429688;23;2504.70849609375;23;2484.80053710938;23;3002.59130859375;23;2992.68286132813;23;3025.28149414063;23;2995.09057617188;23;2999.90014648438;23;2991.89208984375
24;136.274948120117;24;136.280807495117;24;107.560646057129;24;107.764389038086;24;153.692352294922;24;153.872467041016;24;509.740875244141;24;508.733093261719;24;516.232116699219;24;515.720336914063;24;485.257873535156;24;485.070037841797;24;1254.70385742188;24;1251.56030273438;24;1264.88098144531;24;1262.63720703125;24;1262.56787109375;24;1260.81457519531;24;2013.09033203125;24;2007.98645019531;24;2005.38720703125;24;2001.07470703125;24;1989.94799804688;24;1986.52966308594;24;2280.20629882813;24;2273.72583007813;24;2248.77514648438;24;2242.38598632813;24;2271.80078125;24;2268.23413085938;24;2494.82495117188;24;2486.99658203125;24;2465.50854492188;24;2452.72241210938;24;2477.43896484375;24;2465.94360351563;24;3001.09375;24;2991.66088867188;24;3025.68017578125;24;2995.2744140625;24;2999.75463867188;24;2991.91040039063
25;136.279602050781;25;136.257125854492;25;107.55297088623;25;107.723068237305;25;153.680282592773;25;153.826889038086;25;509.717742919922;25;508.759948730469;25;516.275512695313;25;515.852233886719;25;485.35595703125;25;485.102722167969;25;1254.82641601563;25;1252.15454101563;25;1264.81762695313;25;1262.41979980469;25;1262.32666015625;25;1260.72619628906;25;2013.71057128906;25;2008.52612304688;25;2005.85717773438;25;2001.33984375;25;1990.37255859375;25;1986.81494140625;25;2279.90673828125;25;2272.90380859375;25;2249.11791992188;25;2242.18286132813;25;2272.30737304688;25;2267.8486328125;25;2494.40185546875;25;2487.36938476563;25;2461.138671875;25;2451.81225585938;25;2470.54760742188;25;2465.62573242188;25;3001.65893554688;25;2991.73413085938;25;3025.71166992188;25;2995.2802734375;25;2999.93334960938;25;2991.71142578125
26;136.292037963867;26;136.275451660156;26;107.580726623535;26;107.738006591797;26;153.674072265625;26;153.837905883789;26;501.121459960938;26;481.856018066406;26;512.90869140625;26;505.807189941406;26;484.524810791016;26;482.373809814453;26;1255.01232910156;26;1251.76342773438;26;1264.60815429688;26;1262.29760742188;26;1262.19323730469;26;1260.5107421875;26;2014.09716796875;26;2008.81030273438;26;2005.89575195313;26;2001.18115234375;26;1990.81469726563;26;1987.06591796875;26;2279.14477539063;26;2272.8544921875;26;2248.826171875;26;2242.02197265625;26;2271.69677734375;26;2267.71020507813;26;2494.69384765625;26;2487.5576171875;26;2460.525390625;26;2451.2763671875;26;2470.17260742188;26;2465.20434570313;26;3002.07397460938;26;2992.89721679688;26;3015.48974609375;26;2993.6376953125;26;2995.74096679688;26;2990.82250976563
27;136.275466918945;27;136.26789855957;27;107.58715057373;27;107.764556884766;27;153.682464599609;27;153.829574584961;27;458.168975830078;27;457.907623291016;27;498.462982177734;27;497.900054931641;27;480.005859375;27;479.865753173828;27;1254.71337890625;27;1251.7626953125;27;1264.88647460938;27;1262.58825683594;27;1262.42797851563;27;1260.89428710938;27;2014.35046386719;27;2008.24584960938;27;2005.59436035156;27;2000.79260253906;27;1990.59167480469;27;1986.58203125;27;2279.33666992188;27;2273.3525390625;27;2248.69116210938;27;2242.11889648438;27;2271.732421875;27;2267.56396484375;27;2494.46020507813;27;2487.08227539063;27;2460.12451171875;27;2451.154296875;27;2469.85791015625;27;2465.02026367188;27;2992.642578125;27;2985.578125;27;2976.59741210938;27;2955.58740234375;27;2986.02368164063;27;2979.54711914063
28;136.314987182617;28;136.297805786133;28;107.593482971191;28;107.752571105957;28;153.717971801758;28;153.879684448242;28;458.168975830078;28;457.325958251953;28;498.462982177734;28;498.043151855469;28;480.005859375;28;479.678619384766;28;1254.73852539063;28;1251.71557617188;28;1264.73266601563;28;1262.41101074219;28;1262.57690429688;28;1260.9892578125;28;2013.08911132813;28;2007.30456542969;28;2005.13732910156;28;2000.61279296875;28;1990.09326171875;28;1987.04272460938;28;2279.69506835938;28;2273.25927734375;28;2248.39428710938;28;2242.01708984375;28;2272.224609375;28;2267.76635742188;28;2493.78564453125;28;2486.55981445313;28;2460.2060546875;28;2451.34497070313;28;2469.90014648438;28;2465.28247070313;28;2989.353515625;28;2980.109375;28;2971.19921875;28;2942.20239257813;28;2986.26147460938;28;2977.90673828125
