05_L1_t_PAC1;05_L1_I_PAC1;05_L1_t_PAC2;05_L1_I_PAC2;05_L2_t_PAC1;05_L2_I_PAC1;05_L2_t_PAC2;05_L2_I_PAC2;05_L3_t_PAC1;05_L3_I_PAC1;05_L3_t_PAC2;05_L3_I_PAC2;20_L1_t_PAC1;20_L1_I_PAC1;20_L1_t_PAC2;20_L1_I_PAC2;20_L2_t_PAC1;20_L2_I_PAC1;20_L2_t_PAC2;20_L2_I_PAC2;20_L3_t_PAC1;20_L3_I_PAC1;20_L3_t_PAC2;20_L3_I_PAC2;50_L1_t_PAC1;50_L1_I_PAC1;50_L1_t_PAC2;50_L1_I_PAC2;50_L2_t_PAC1;50_L2_I_PAC1;50_L2_t_PAC2;50_L2_I_PAC2;50_L3_t_PAC1;50_L3_I_PAC1;50_L3_t_PAC2;50_L3_I_PAC2;80_L1_t_PAC1;80_L1_I_PAC1;80_L1_t_PAC2;80_L1_I_PAC2;80_L2_t_PAC1;80_L2_I_PAC1;80_L2_t_PAC2;80_L2_I_PAC2;80_L3_t_PAC1;80_L3_I_PAC1;80_L3_t_PAC2;80_L3_I_PAC2;90_L1_t_PAC1;90_L1_I_PAC1;90_L1_t_PAC2;90_L1_I_PAC2;90_L2_t_PAC1;90_L2_I_PAC1;90_L2_t_PAC2;90_L2_I_PAC2;90_L3_t_PAC1;90_L3_I_PAC1;90_L3_t_PAC2;90_L3_I_PAC2;100_L1_t_PAC1;100_L1_I_PAC1;100_L1_t_PAC2;100_L1_I_PAC2;100_L2_t_PAC1;100_L2_I_PAC1;100_L2_t_PAC2;100_L2_I_PAC2;100_L3_t_PAC1;100_L3_I_PAC1;100_L3_t_PAC2;100_L3_I_PAC2;120_L1_t_PAC1;120_L1_I_PAC1;120_L1_t_PAC2;120_L1_I_PAC2;120_L2_t_PAC1;120_L2_I_PAC1;120_L2_t_PAC2;120_L2_I_PAC2;120_L3_t_PAC1;120_L3_I_PAC1;120_L3_t_PAC2;120_L3_I_PAC2
10;150.997131347656;10;151.076904296875;10;120.218818664551;10;120.386116027832;10;148.576232910156;10;148.817626953125;10;614.243530273438;10;613.363220214844;10;611.759399414063;10;611.332702636719;10;608.278869628906;10;608.10205078125;10;1488.42956542969;10;1485.86547851563;10;1506.69079589844;10;1508.37902832031;10;1483.94299316406;10;1490.54956054688;10;2427.82836914063;10;2420.35595703125;10;2433.98608398438;10;2408.43798828125;10;2397.37841796875;10;2393.794921875;10;2690.64135742188;10;2681.31860351563;10;2737.455078125;10;2684.17626953125;10;2715.65551757813;10;2711.41455078125;10;2988.75219726563;10;2975.06518554688;10;3036.64819335938;10;2944.15112304688;10;3025.98291015625;10;3015.48803710938;10;3607.33032226563;10;3568.318359375;10;3604.10278320313;10;3405.77734375;10;3605.5185546875;10;3570.06176757813
11;150.88053894043;11;151.081008911133;11;120.114685058594;11;120.366836547852;11;148.47297668457;11;148.824890136719;11;614.195190429688;11;613.233459472656;11;611.700561523438;11;611.238952636719;11;608.224365234375;11;608.117065429688;11;1492.52465820313;11;1488.37939453125;11;1523.16589355469;11;1520.51281738281;11;1522.89001464844;11;1518.04577636719;11;2425.82446289063;11;2419.05346679688;11;2432.59326171875;11;2407.82934570313;11;2395.4404296875;11;2392.99584960938;11;2690.32934570313;11;2681.58447265625;11;2736.5;11;2684.26245117188;11;2714.34912109375;11;2710.74462890625;11;2988.75219726563;11;2976.642578125;11;3036.64819335938;11;2944.66723632813;11;3025.98291015625;11;3022.234375;11;3613.95922851563;11;3577.80102539063;11;3610.80590820313;11;3413.4931640625;11;3611.84497070313;11;3578.87475585938
12;151.003372192383;12;151.221084594727;12;120.208953857422;12;120.477912902832;12;148.561965942383;12;148.938537597656;12;614.047668457031;12;613.17041015625;12;611.720336914063;12;611.210083007813;12;608.130859375;12;608.057067871094;12;1492.42260742188;12;1489.17102050781;12;1522.47448730469;12;1520.74621582031;12;1522.63842773438;12;1521.53515625;12;2428.404296875;12;2421.4306640625;12;2435.68627929688;12;2410.64819335938;12;2398.53564453125;12;2395.77661132813;12;2690.89916992188;12;2680.52172851563;12;2737.44897460938;12;2683.72436523438;12;2714.67822265625;12;2709.39184570313;12;2989.1962890625;12;2976.65258789063;12;3036.43408203125;12;2944.2646484375;12;3027.30419921875;12;3022.30493164063;12;3612.00659179688;12;3574.24731445313;12;3608.78442382813;12;3410.265625;12;3609.4580078125;12;3574.81420898438
13;151.099670410156;13;151.199447631836;13;120.253067016602;13;120.494293212891;13;148.638061523438;13;148.929580688477;13;613.939208984375;13;613.047668457031;13;611.406188964844;13;611.21044921875;13;608.001586914063;13;607.950866699219;13;1493.09350585938;13;1488.75732421875;13;1523.05700683594;13;1520.00146484375;13;1523.00073242188;13;1520.76428222656;13;2428.173828125;13;2420.07666015625;13;2435.64721679688;13;2409.35986328125;13;2398.52294921875;13;2394.54272460938;13;2689.10888671875;13;2681.06127929688;13;2735.37036132813;13;2683.8037109375;13;2712.65991210938;13;2709.29174804688;13;2989.1962890625;13;2976.33813476563;13;3036.43408203125;13;2944.04248046875;13;3027.30419921875;13;3022.11572265625;13;3614.26293945313;13;3576.15380859375;13;3611.0615234375;13;3412.59887695313;13;3611.85473632813;13;3577.22094726563
14;157.489013671875;14;151.421112060547;14;146.820449829102;14;120.935638427734;14;153.501754760742;14;148.994491577148;14;613.748718261719;14;612.876647949219;14;611.275573730469;14;610.7724609375;14;607.996032714844;14;607.715087890625;14;1492.47741699219;14;1489.28979492188;14;1522.19506835938;14;1519.8603515625;14;1522.27075195313;14;1520.6904296875;14;2428.94848632813;14;2422.02490234375;14;2435.87646484375;14;2409.97021484375;14;2398.81005859375;14;2395.41870117188;14;2691.068359375;14;2680.13208007813;14;2737.13598632813;14;2682.9619140625;14;2714.6904296875;14;2708.50317382813;14;2982.80834960938;14;2975.08032226563;14;2999.4833984375;14;2933.10009765625;14;3015.59594726563;14;3017.9912109375;14;3609.20654296875;14;3575.35888671875;14;3605.7275390625;14;3411.56958007813;14;3607.05517578125;14;3577.80493164063
15;166.797393798828;15;163.327209472656;15;181.374008178711;15;168.692077636719;15;161.523254394531;15;158.684509277344;15;613.941711425781;15;612.935974121094;15;611.401916503906;15;610.910522460938;15;608.122680664063;15;607.889282226563;15;1492.47741699219;15;1489.28979492188;15;1522.19506835938;15;1519.8603515625;15;1522.27075195313;15;1520.6904296875;15;2427.92895507813;15;2421.05224609375;15;2434.35595703125;15;2409.19213867188;15;2396.29443359375;15;2394.0703125;15;2691.068359375;15;2681.54858398438;15;2737.13598632813;15;2684.7080078125;15;2714.6904296875;15;2710.44970703125;15;2973.64965820313;15;2964.90893554688;15;2973.767578125;15;2890.48583984375;15;3010.501953125;15;3007.11059570313;15;3607.41943359375;15;3568.50561523438;15;3603.23876953125;15;3404.72680664063;15;3604.86401367188;15;3568.97387695313
16;166.709091186523;16;166.902984619141;16;181.414276123047;16;181.607467651367;16;161.602813720703;16;161.874404907227;16;613.863708496094;16;612.898864746094;16;611.361206054688;16;611.018432617188;16;608.061584472656;16;608.004760742188;16;1491.27416992188;16;1489.6455078125;16;1520.96240234375;16;1520.21057128906;16;1521.21618652344;16;1521.36499023438;16;2429.02905273438;16;2420.44970703125;16;2436.61474609375;16;2410.00927734375;16;2398.37084960938;16;2394.345703125;16;2690.32690429688;16;2680.06713867188;16;2736.65893554688;16;2683.015625;16;2714.43481445313;16;2709.37109375;16;2970.66040039063;16;2959.25341796875;16;2970.650390625;16;2881.88549804688;16;3009.18139648438;16;3004.20678710938;16;3610.12524414063;16;3574.6025390625;16;3606.19677734375;16;3410.16015625;16;3607.88793945313;16;3576.1162109375
17;166.731552124023;17;166.856506347656;17;181.42626953125;17;181.654449462891;17;161.617523193359;17;161.938919067383;17;614.069458007813;17;613.107971191406;17;611.51513671875;17;611.007141113281;17;608.244384765625;17;608.04345703125;17;1493.1787109375;17;1487.90539550781;17;1522.9248046875;17;1518.68591308594;17;1523.47985839844;17;1520.04357910156;17;2419.802734375;17;2397.43896484375;17;2431.44140625;17;2399.99975585938;17;2396.05639648438;17;2391.91381835938;17;2690.39599609375;17;2681.20434570313;17;2735.81323242188;17;2683.58447265625;17;2713.69799804688;17;2710.5576171875;17;2973.00512695313;17;2959.685546875;17;2973.73876953125;17;2883.1064453125;17;3011.97729492188;17;3005.40991210938;17;3608.33447265625;17;3571.15991210938;17;3604.32788085938;17;3407.02514648438;17;3605.64184570313;17;3571.57739257813
18;166.748611450195;18;166.875015258789;18;181.421127319336;18;181.640686035156;18;161.648223876953;18;161.963119506836;18;614.094665527344;18;613.069458007813;18;611.315795898438;18;610.79150390625;18;608.125183105469;18;607.921325683594;18;1492.29650878906;18;1489.36364746094;18;1521.90258789063;18;1519.89807128906;18;1522.47314453125;18;1521.42492675781;18;2383.27783203125;18;2365.18676757813;18;2416.75048828125;18;2385.17944335938;18;2391.99975585938;18;2386.01147460938;18;2688.85229492188;18;2681.45751953125;18;2733.53149414063;18;2682.95922851563;18;2712.052734375;18;2710.08569335938;18;2973.92895507813;18;2961.30737304688;18;2973.55029296875;18;2884.14868164063;18;3011.45068359375;18;3007.27587890625;18;3604.37719726563;18;3571.21362304688;18;3601.1123046875;18;3407.34497070313;18;3602.4931640625;18;3572.06860351563
19;166.753005981445;19;166.885375976563;19;181.431381225586;19;181.653594970703;19;161.671661376953;19;161.974136352539;19;614.031311035156;19;612.974914550781;19;611.289306640625;19;610.680786132813;19;608.155334472656;19;607.829650878906;19;1493.12463378906;19;1488.93225097656;19;1522.60803222656;19;1519.19152832031;19;1523.07116699219;19;1520.78637695313;19;2367.82202148438;19;2361.95483398438;19;2410.76000976563;19;2387.72583007813;19;2388.89672851563;19;2387.21875;19;2688.85229492188;19;2677.77319335938;19;2733.53149414063;19;2679.53295898438;19;2712.052734375;19;2707.02392578125;19;2974.09228515625;19;2961.97998046875;19;2974.42236328125;19;2884.35620117188;19;3009.81298828125;19;3005.48388671875;19;3605.53979492188;19;3570.98876953125;19;3601.630859375;19;3407.31176757813;19;3603.41552734375;19;3571.2705078125
20;166.764099121094;20;166.872665405273;20;181.42985534668;20;181.656723022461;20;161.643020629883;20;161.969970703125;20;613.682556152344;20;612.750366210938;20;610.934814453125;20;610.630249023438;20;607.694091796875;20;607.70556640625;20;1492.28735351563;20;1489.2646484375;20;1521.99560546875;20;1519.580078125;20;1522.35974121094;20;1521.3857421875;20;2369.49560546875;20;2361.06811523438;20;2414.08178710938;20;2387.20776367188;20;2390.9921875;20;2386.1953125;20;2691.26391601563;20;2679.98291015625;20;2737.24633789063;20;2682.82666015625;20;2716.12329101563;20;2710.220703125;20;3000.6279296875;20;2971.52661132813;20;2983.09033203125;20;2887.51611328125;20;3013.09155273438;20;3005.62182617188;20;3607.16088867188;20;3570.98876953125;20;3603.39477539063;20;3407.31176757813;20;3604.3193359375;20;3571.2705078125
21;166.701309204102;21;166.842147827148;21;181.3896484375;21;181.602920532227;21;161.631805419922;21;161.942977905273;21;613.953308105469;21;612.999084472656;21;611.30712890625;21;610.79833984375;21;608.153991699219;21;607.914428710938;21;1491.98107910156;21;1489.2646484375;21;1521.4296875;21;1519.580078125;21;1522.21789550781;21;1521.3857421875;21;2364.34057617188;21;2354.18041992188;21;2408.85400390625;21;2380.95239257813;21;2385.623046875;21;2379.26611328125;21;2690.06640625;21;2680.57495117188;21;2735.11840820313;21;2683.40307617188;21;2714.49096679688;21;2710.36474609375;21;3017.73413085938;21;3000.07446289063;21;2989.61328125;21;2897.57446289063;21;3014.93310546875;21;3009.53857421875;21;3607.4609375;21;3572.69848632813;21;3603.46801757813;21;3409.08544921875;21;3604.56274414063;21;3573.36254882813
22;166.708206176758;22;166.84260559082;22;181.391937255859;22;181.610305786133;22;161.635513305664;22;161.970932006836;22;613.677917480469;22;612.490966796875;22;610.833923339844;22;610.112060546875;22;607.721984863281;22;607.243835449219;22;1491.29650878906;22;1488.86853027344;22;1520.52624511719;22;1519.14099121094;22;1521.31750488281;22;1520.51245117188;22;2365.34252929688;22;2355.43481445313;22;2409.34326171875;22;2381.90893554688;22;2385.92236328125;22;2380.3359375;22;2690.3330078125;22;2681.52709960938;22;2735.45727539063;22;2683.0361328125;22;2714.87377929688;22;2711.720703125;22;3020.29638671875;22;3007.7763671875;22;2991.021484375;22;2901.31298828125;22;3014.73022460938;22;3010.17626953125;22;3607.60595703125;22;3572.69848632813;22;3605.12573242188;22;3409.08544921875;22;3605.52319335938;22;3573.36254882813
23;166.611404418945;23;166.704849243164;23;181.274383544922;23;181.430419921875;23;161.530792236328;23;161.776123046875;23;613.7216796875;23;612.997009277344;23;610.937316894531;23;610.807861328125;23;607.750793457031;23;607.887512207031;23;1493.82861328125;23;1488.86853027344;23;1523.13354492188;23;1519.14099121094;23;1523.71704101563;23;1520.51245117188;23;2365.34252929688;23;2360.08056640625;23;2409.34326171875;23;2386.474609375;23;2385.92236328125;23;2384.6015625;23;2690.74926757813;23;2680.48120117188;23;2736.5849609375;23;2682.265625;23;2715.43090820313;23;2710.447265625;23;3020.49584960938;23;3007.7763671875;23;2992.44677734375;23;2901.31298828125;23;3015.232421875;23;3010.17626953125;23;3605.85668945313;23;3571.9931640625;23;3601.75219726563;23;3407.50366210938;23;3602.8193359375;23;3571.86938476563
24;166.442047119141;24;166.613616943359;24;181.095230102539;24;181.365524291992;24;161.333908081055;24;161.718994140625;24;613.982177734375;24;612.900207519531;24;611.320495605469;24;610.892883300781;24;608.088439941406;24;607.86865234375;24;1492.697265625;24;1489.41149902344;24;1522.25622558594;24;1519.92578125;24;1523.07971191406;24;1521.31677246094;24;2367.67529296875;24;2361.42016601563;24;2412.79125976563;24;2388.185546875;24;2389.21337890625;24;2386.74340820313;24;2688.47631835938;24;2678.6357421875;24;2734.2724609375;24;2681.59008789063;24;2713.23486328125;24;2709.56420898438;24;3019.80981445313;24;3007.88671875;24;2991.52221679688;24;2901.15673828125;24;3014.35864257813;24;3009.69604492188;24;3606.44165039063;24;3568.41333007813;24;3602.10473632813;24;3404.37841796875;24;3603.71923828125;24;3568.59619140625
25;166.737411499023;25;166.891845703125;25;181.417114257813;25;181.604354858398;25;161.626602172852;25;162.004821777344;25;613.848022460938;25;612.880249023438;25;611.344177246094;25;610.804992675781;25;608.075622558594;25;607.848083496094;25;1492.40637207031;25;1488.95068359375;25;1522.041015625;25;1519.57421875;25;1522.40942382813;25;1520.95483398438;25;2367.30590820313;25;2359.67358398438;25;2412.06494140625;25;2386.587890625;25;2388.35229492188;25;2385.02856445313;25;2689.16064453125;25;2678.6357421875;25;2735.69897460938;25;2681.59008789063;25;2715.08618164063;25;2709.56420898438;25;3021.18823242188;25;3007.88671875;25;2992.2177734375;25;2901.15673828125;25;3016.18603515625;25;3009.69604492188;25;3606.2802734375;25;3573.58715820313;25;3601.98461914063;25;3408.927734375;25;3603.45751953125;25;3573.56616210938
26;166.769744873047;26;166.906387329102;26;181.371170043945;26;181.583282470703;26;161.6513671875;26;162.013290405273;26;613.919921875;26;612.954895019531;26;611.14453125;26;610.728393554688;26;607.964599609375;26;607.831359863281;26;1493.09692382813;26;1490.02490234375;26;1522.94396972656;26;1520.69580078125;26;1523.50573730469;26;1522.04125976563;26;2367.21630859375;26;2360.74536132813;26;2411.18823242188;26;2386.39916992188;26;2387.63793945313;26;2385.66552734375;26;2685.98022460938;26;2676.9130859375;26;2731.76513671875;26;2679.91845703125;26;2711.37084960938;26;2707.705078125;26;3021.99389648438;26;3009.41625976563;26;2993.04760742188;26;2902.79736328125;26;3016.748046875;26;3011.5087890625;26;3611.02465820313;26;3571.85278320313;26;3607.16284179688;26;3407.88208007813;26;3608.36181640625;26;3572.5546875
27;166.77864074707;27;166.919281005859;27;181.356292724609;27;181.5654296875;27;161.655883789063;27;162.020706176758;27;613.923583984375;27;612.921630859375;27;611.144409179688;27;610.720886230469;27;608.006591796875;27;607.855041503906;27;1493.82934570313;27;1488.2490234375;27;1523.24548339844;27;1516.685546875;27;1522.76745605469;27;1511.37329101563;27;2367.38696289063;27;2359.44921875;27;2412.13110351563;27;2385.19775390625;27;2388.73095703125;27;2383.88110351563;27;2688.48388671875;27;2676.9130859375;27;2734.89501953125;27;2679.91845703125;27;2714.07934570313;27;2707.705078125;27;3021.40966796875;27;3008.86303710938;27;2992.91357421875;27;2902.298828125;27;3016.48779296875;27;3010.67333984375;27;3608.89770507813;27;3574.02807617188;27;3604.89086914063;27;3409.177734375;27;3606.99731445313;27;3574.73291015625
28;166.799682617188;28;166.915603637695;28;181.369537353516;28;181.568710327148;28;161.712097167969;28;162.0634765625;28;613.976623535156;28;612.025756835938;28;611.270446777344;28;610.443725585938;28;608.068542480469;28;607.776733398438;28;1488.43884277344;28;1484.7421875;28;1510.58947753906;28;1505.564453125;28;1490.82690429688;28;1483.17712402344;28;2367.30517578125;28;2360.71166992188;28;2412.44555664063;28;2387.32543945313;28;2388.94506835938;28;2386.13598632813;28;2688.38061523438;28;2679.53735351563;28;2735.46020507813;28;2682.9990234375;28;2714.66455078125;28;2711.365234375;28;3021.08813476563;28;3008.80810546875;28;2992.7294921875;28;2901.97973632813;28;3016.1591796875;28;3010.88696289063;28;3609.857421875;28;3559.20239257813;28;3605.71728515625;28;3401.27197265625;28;3608.07104492188;28;3572.62915039063
